time,ax,ay,az,fx,fy,fz,tx,ty,tz
10113,-2.78841,0,-8.38712,1.50894,-0.116306,-5.34835,-0.305767,-0.15647,-0.229546
10114,-2.78991,0,-8.38621,1.53651,-0.087065,-5.32082,-0.306467,-0.159795,-0.231995
10115,-2.79141,0,-8.3853,1.56247,-0.057536,-5.29669,-0.306472,-0.161768,-0.233928
10116,-2.79291,0,-8.38438,1.58492,-0.0269898,-5.28427,-0.30615,-0.162234,-0.235653
10117,-2.7944,0,-8.38347,1.60493,0.00390117,-5.27873,-0.305019,-0.16174,-0.237076
10118,-2.7959,0,-8.38256,1.62324,0.0321755,-5.28092,-0.303869,-0.160973,-0.238722
10119,-2.79739,0,-8.38165,1.63874,0.0585315,-5.28714,-0.302942,-0.160053,-0.240588
10120,-2.79889,0,-8.38073,1.65282,0.082052,-5.29015,-0.302307,-0.159761,-0.242533
10121,-2.80038,0,-8.37982,1.66765,0.098333,-5.28403,-0.301842,-0.160715,-0.243563
10122,-2.80188,0,-8.37891,1.68425,0.110042,-5.26529,-0.300861,-0.163227,-0.242873
10123,-2.80337,0,-8.378,1.70277,0.118931,-5.24436,-0.299623,-0.166046,-0.241173
10124,-2.80486,0,-8.37709,1.72149,0.127577,-5.22267,-0.297876,-0.168997,-0.238871
10125,-2.80635,0,-8.37618,1.73855,0.136067,-5.20678,-0.295751,-0.17099,-0.236317
10126,-2.80784,0,-8.37527,1.75423,0.145366,-5.1954,-0.293322,-0.17189,-0.234116
10127,-2.80933,0,-8.37436,1.76853,0.154298,-5.1885,-0.291236,-0.172107,-0.232438
10128,-2.81082,0,-8.37344,1.78127,0.162857,-5.18274,-0.289227,-0.172331,-0.230961
10129,-2.81231,0,-8.37253,1.79226,0.16972,-5.1793,-0.287652,-0.172778,-0.229539
10130,-2.8138,0,-8.37162,1.80208,0.173651,-5.17541,-0.286353,-0.173606,-0.227966
10131,-2.81528,0,-8.37071,1.81269,0.176558,-5.16913,-0.285095,-0.175243,-0.226418
10132,-2.81677,0,-8.3698,1.82462,0.176781,-5.15724,-0.283724,-0.177169,-0.224319
10133,-2.81826,0,-8.3689,1.83715,0.176198,-5.14704,-0.282487,-0.178084,-0.222329
10134,-2.81974,0,-8.36799,1.85285,0.174709,-5.13406,-0.281803,-0.178668,-0.221202
10135,-2.82123,0,-8.36708,1.8678,0.174632,-5.12672,-0.281231,-0.179007,-0.220446
10136,-2.82271,0,-8.36617,1.88163,0.174584,-5.12676,-0.280913,-0.178192,-0.220805
10137,-2.8242,0,-8.36526,1.89471,0.1739,-5.12551,-0.280781,-0.177525,-0.221147
10138,-2.82568,0,-8.36435,1.91041,0.173244,-5.12374,-0.281642,-0.177019,-0.222964
10139,-2.82716,0,-8.36344,1.92673,0.172109,-5.12185,-0.282891,-0.176906,-0.225074
10140,-2.82864,0,-8.36253,1.94519,0.172521,-5.11924,-0.284486,-0.177107,-0.227774
10141,-2.83012,0,-8.36163,1.96591,0.171724,-5.11281,-0.286311,-0.177769,-0.230752
10142,-2.8316,0,-8.36072,1.99144,0.17118,-5.10403,-0.288458,-0.179297,-0.234145
10143,-2.83308,0,-8.35981,2.02015,0.17239,-5.09419,-0.29053,-0.181423,-0.237589
10144,-2.83456,0,-8.3589,2.05082,0.175669,-5.08724,-0.292881,-0.183889,-0.241598
10145,-2.83604,0,-8.358,2.08411,0.181533,-5.08233,-0.295204,-0.187162,-0.246344
10146,-2.83752,0,-8.35709,2.11881,0.188588,-5.08609,-0.297604,-0.190333,-0.251545
10147,-2.839,0,-8.35618,2.15861,0.196686,-5.09301,-0.300427,-0.194227,-0.257873
10148,-2.84047,0,-8.35528,2.20358,0.204535,-5.10247,-0.303708,-0.198416,-0.265285
10149,-2.84195,0,-8.35437,2.25079,0.210586,-5.11356,-0.307095,-0.202786,-0.272806
10150,-2.84342,0,-8.35346,2.29695,0.219171,-5.12895,-0.310263,-0.206664,-0.280167
10151,-2.8449,0,-8.35256,2.34552,0.227289,-5.14282,-0.31369,-0.210578,-0.288143
10152,-2.84637,0,-8.35165,2.39842,0.234144,-5.15811,-0.317883,-0.214681,-0.296826
10153,-2.84785,0,-8.35075,2.45383,0.239691,-5.16687,-0.321942,-0.218877,-0.304975
10154,-2.84932,0,-8.34984,2.51152,0.24164,-5.16408,-0.325118,-0.223188,-0.311539
10155,-2.85079,0,-8.34894,2.56962,0.241588,-5.15453,-0.327821,-0.227785,-0.316863
10156,-2.85226,0,-8.34803,2.62655,0.244404,-5.1456,-0.329688,-0.232913,-0.321231
10157,-2.85374,0,-8.34713,2.68379,0.249541,-5.14488,-0.331407,-0.238513,-0.325797
10158,-2.85521,0,-8.34622,2.74485,0.255269,-5.15452,-0.33371,-0.244535,-0.331796
10159,-2.85668,0,-8.34532,2.80756,0.260183,-5.16592,-0.336456,-0.250256,-0.338323
10160,-2.85814,0,-8.34441,2.87098,0.263656,-5.1728,-0.339107,-0.255561,-0.344466
10161,-2.85961,0,-8.34351,2.93769,0.265352,-5.17754,-0.342329,-0.260798,-0.351199
10162,-2.86108,0,-8.34261,3.00762,0.265067,-5.17801,-0.345725,-0.266439,-0.357908
10163,-2.86255,0,-8.3417,3.07653,0.268636,-5.18008,-0.348945,-0.271995,-0.364391
10164,-2.86402,0,-8.3408,3.14253,0.276197,-5.18625,-0.351801,-0.27778,-0.370547
10165,-2.86548,0,-8.3399,3.21116,0.287891,-5.20666,-0.355456,-0.284124,-0.378509
10166,-2.86695,0,-8.33899,3.27832,0.294807,-5.22789,-0.358816,-0.289947,-0.385646
10167,-2.86841,0,-8.33809,3.34467,0.296673,-5.23831,-0.361254,-0.295731,-0.391035
10168,-2.86988,0,-8.33719,3.4135,0.289471,-5.23535,-0.36334,-0.301161,-0.395329
10169,-2.87134,0,-8.33628,3.48068,0.284425,-5.23049,-0.365167,-0.306872,-0.398944
10170,-2.8728,0,-8.33538,3.54188,0.284436,-5.2274,-0.366221,-0.312207,-0.401795
10171,-2.87427,0,-8.33448,3.59749,0.292836,-5.23742,-0.367206,-0.317241,-0.405053
10172,-2.87573,0,-8.33358,3.64931,0.300161,-5.25232,-0.367861,-0.321825,-0.407752
10173,-2.87719,0,-8.33268,3.70503,0.299195,-5.25846,-0.36861,-0.32648,-0.410502
10174,-2.87865,0,-8.33178,3.76122,0.294562,-5.26141,-0.369708,-0.331281,-0.413383
10175,-2.88011,0,-8.33087,3.81595,0.288439,-5.26311,-0.370757,-0.335985,-0.416005
10176,-2.88157,0,-8.32997,3.86829,0.283339,-5.26729,-0.371778,-0.340031,-0.418437
10177,-2.88303,0,-8.32907,3.91969,0.275735,-5.26577,-0.372861,-0.343664,-0.420714
10178,-2.88448,0,-8.32817,3.96575,0.272773,-5.26632,-0.373558,-0.347514,-0.422422
10179,-2.88594,0,-8.32727,4.00165,0.27781,-5.27595,-0.373397,-0.350774,-0.423143
10180,-2.8874,0,-8.32637,4.03126,0.285231,-5.29652,-0.373578,-0.353732,-0.424631
10181,-2.88886,0,-8.32547,4.05818,0.294481,-5.31953,-0.373843,-0.356524,-0.426625
10182,-2.89031,0,-8.32457,4.08546,0.296299,-5.33328,-0.373865,-0.358029,-0.42796
10183,-2.89177,0,-8.32367,4.11963,0.288997,-5.3343,-0.37484,-0.35933,-0.430145
10184,-2.89322,0,-8.32277,4.16076,0.279996,-5.33054,-0.376948,-0.36106,-0.433832
10185,-2.89467,0,-8.32187,4.20052,0.274037,-5.33042,-0.379484,-0.362705,-0.438016
10186,-2.89613,0,-8.32097,4.23757,0.274595,-5.3354,-0.381982,-0.364014,-0.442348
10187,-2.89758,0,-8.32007,4.27127,0.282591,-5.34572,-0.383954,-0.363682,-0.446665
10188,-2.89903,0,-8.31918,4.29947,0.29461,-5.3653,-0.386164,-0.364498,-0.450773
10189,-2.90048,0,-8.31828,4.32355,0.311628,-5.38972,-0.388136,-0.36542,-0.454996
10190,-2.90193,0,-8.31738,4.34189,0.328495,-5.41919,-0.389901,-0.36644,-0.458535
10191,-2.90338,0,-8.31648,4.35648,0.350141,-5.45325,-0.391426,-0.366664,-0.462104
10192,-2.90483,0,-8.31558,4.37547,0.364062,-5.47855,-0.393333,-0.366743,-0.466248
10193,-2.90628,0,-8.31468,4.39763,0.380051,-5.50584,-0.396061,-0.366796,-0.47148
10194,-2.90773,0,-8.31379,4.4272,0.38792,-5.52362,-0.399351,-0.366605,-0.477243
10195,-2.90918,0,-8.31289,4.4604,0.396443,-5.53981,-0.402933,-0.365853,-0.48316
10196,-2.91063,0,-8.31199,4.49245,0.408078,-5.55975,-0.406557,-0.364217,-0.48909
10197,-2.91207,0,-8.3111,4.52112,0.424989,-5.59161,-0.410385,-0.36338,-0.495027
10198,-2.91352,0,-8.3102,4.54585,0.444962,-5.62857,-0.413966,-0.363573,-0.50049
10199,-2.91496,0,-8.3093,4.56725,0.469248,-5.66731,-0.416745,-0.364288,-0.505252
10200,-2.91641,0,-8.30841,4.58338,0.496709,-5.71495,-0.419309,-0.364362,-0.509631
10201,-2.91785,0,-8.30751,4.59665,0.524374,-5.76845,-0.4221,-0.365083,-0.514141
10202,-2.9193,0,-8.30661,4.6124,0.544622,-5.81271,-0.424834,-0.366188,-0.518407
10203,-2.92074,0,-8.30572,4.63457,0.55037,-5.83413,-0.427119,-0.367477,-0.521844
10204,-2.92218,0,-8.30482,4.65914,0.545613,-5.83702,-0.428944,-0.368757,-0.524116
10205,-2.92362,0,-8.30393,4.6827,0.540439,-5.83467,-0.430231,-0.370392,-0.525662
10206,-2.92506,0,-8.30303,4.70022,0.537434,-5.82921,-0.43024,-0.371508,-0.525655
10207,-2.9265,0,-8.30214,4.71367,0.534095,-5.8174,-0.429152,-0.371819,-0.524336
10208,-2.92794,0,-8.30124,4.72421,0.528747,-5.79766,-0.42726,-0.370677,-0.521948
10209,-2.92938,0,-8.30035,4.73679,0.520164,-5.77421,-0.425759,-0.369597,-0.519994
10210,-2.93082,0,-8.29945,4.75072,0.509922,-5.74769,-0.424444,-0.368504,-0.518266
10211,-2.93226,0,-8.29856,4.76185,0.502071,-5.72097,-0.42274,-0.36747,-0.516023
10212,-2.9337,0,-8.29766,4.76704,0.494262,-5.69387,-0.420152,-0.366812,-0.512534
10213,-2.93513,0,-8.29677,4.76764,0.489597,-5.66614,-0.416823,-0.366754,-0.508337
10214,-2.93657,0,-8.29588,4.76563,0.480149,-5.63384,-0.413032,-0.36687,-0.503262
10215,-2.93801,0,-8.29498,4.76865,0.461102,-5.5845,-0.408872,-0.364049,-0.497809
10216,-2.93944,0,-8.29409,4.78222,0.438369,-5.53275,-0.406358,-0.360644,-0.494607
10217,-2.94088,0,-8.2932,4.79714,0.42584,-5.48884,-0.404615,-0.355575,-0.492896
10218,-2.94231,0,-8.2923,4.81021,0.420908,-5.45551,-0.403306,-0.348871,-0.491904
10219,-2.94374,0,-8.29141,4.82335,0.418812,-5.42233,-0.402236,-0.341201,-0.491136
10220,-2.94518,0,-8.29052,4.83878,0.418002,-5.38924,-0.401054,-0.331661,-0.490656
10221,-2.94661,0,-8.28963,4.85493,0.414837,-5.35541,-0.400002,-0.322268,-0.490004
10222,-2.94804,0,-8.28873,4.87075,0.416529,-5.32806,-0.399097,-0.313997,-0.489731
10223,-2.94947,0,-8.28784,4.88041,0.424009,-5.31438,-0.398234,-0.307574,-0.48908
10224,-2.9509,0,-8.28695,4.88666,0.437875,-5.30706,-0.396914,-0.302738,-0.488332
10225,-2.95233,0,-8.28606,4.89178,0.453514,-5.31159,-0.396319,-0.297521,-0.488443
10226,-2.95376,0,-8.28517,4.89997,0.470541,-5.32296,-0.396913,-0.29322,-0.490189
10227,-2.95519,0,-8.28428,4.91285,0.480858,-5.33036,-0.398237,-0.290935,-0.492245
10228,-2.95661,0,-8.28339,4.93035,0.483684,-5.33071,-0.399852,-0.287537,-0.494769
10229,-2.95804,0,-8.28249,4.95003,0.485752,-5.32892,-0.401779,-0.285443,-0.497363
10230,-2.95947,0,-8.2816,4.96832,0.491795,-5.33474,-0.403945,-0.28314,-0.500127
10231,-2.9609,0,-8.28071,4.9848,0.502662,-5.34483,-0.405901,-0.281633,-0.50293
10232,-2.96232,0,-8.27982,4.99656,0.515596,-5.36215,-0.407693,-0.28086,-0.50508
10233,-2.96375,0,-8.27893,5.00767,0.530325,-5.38114,-0.40939,-0.280206,-0.507521
10234,-2.96517,0,-8.27804,5.02014,0.546764,-5.40743,-0.411787,-0.280459,-0.510683
10235,-2.96659,0,-8.27715,5.03224,0.558485,-5.43167,-0.41435,-0.281699,-0.513602
10236,-2.96802,0,-8.27626,5.04519,0.569325,-5.45507,-0.416706,-0.284592,-0.516376
10237,-2.96944,0,-8.27537,5.05492,0.579086,-5.47287,-0.418161,-0.287498,-0.518143
10238,-2.97086,0,-8.27449,5.06623,0.582745,-5.48072,-0.419202,-0.289935,-0.519349
10239,-2.97228,0,-8.2736,5.07536,0.585467,-5.48469,-0.419546,-0.290634,-0.519611
10240,-2.9737,0,-8.27271,5.08478,0.586353,-5.48115,-0.419287,-0.289648,-0.519411
10241,-2.97512,0,-8.27182,5.09363,0.583846,-5.47085,-0.418753,-0.287566,-0.51875
10242,-2.97654,0,-8.27093,5.10523,0.576521,-5.45422,-0.41835,-0.28496,-0.518027
10243,-2.97796,0,-8.27004,5.11907,0.568598,-5.43564,-0.418315,-0.283014,-0.517726
10244,-2.97938,0,-8.26916,5.13064,0.56499,-5.41691,-0.417835,-0.280728,-0.517176
10245,-2.9808,0,-8.26827,5.13794,0.564281,-5.4051,-0.417109,-0.277159,-0.516326
10246,-2.98222,0,-8.26738,5.13742,0.574182,-5.40732,-0.416051,-0.274336,-0.515166
10247,-2.98363,0,-8.26649,5.13724,0.582565,-5.40954,-0.41508,-0.271207,-0.514116
10248,-2.98505,0,-8.26561,5.14264,0.579106,-5.3986,-0.414502,-0.267806,-0.513371
10249,-2.98646,0,-8.26472,5.15279,0.5732,-5.38532,-0.414577,-0.266064,-0.513398
10250,-2.98788,0,-8.26383,5.16469,0.566603,-5.37132,-0.414966,-0.26486,-0.513729
10251,-2.98929,0,-8.26294,5.17551,0.558923,-5.35475,-0.41513,-0.263031,-0.513646
10252,-2.99071,0,-8.26206,5.1874,0.552344,-5.33558,-0.415048,-0.262535,-0.513242
10253,-2.99212,0,-8.26117,5.19673,0.547286,-5.32032,-0.414807,-0.258484,-0.512911
10254,-2.99353,0,-8.26029,5.20361,0.544354,-5.30784,-0.414513,-0.254432,-0.512417
10255,-2.99494,0,-8.2594,5.20721,0.551491,-5.30511,-0.414038,-0.249576,-0.511964
10256,-2.99636,0,-8.25851,5.21296,0.55454,-5.30079,-0.413965,-0.245685,-0.511911
10257,-2.99777,0,-8.25763,5.21794,0.560298,-5.30253,-0.414188,-0.24198,-0.512112
10258,-2.99918,0,-8.25674,5.22563,0.567642,-5.30917,-0.415074,-0.238801,-0.513381
10259,-3.00059,0,-8.25586,5.23175,0.57726,-5.31922,-0.415794,-0.235827,-0.514328
10260,-3.002,0,-8.25497,5.24143,0.583968,-5.33191,-0.417118,-0.234052,-0.515964
10261,-3.0034,0,-8.25409,5.25339,0.587484,-5.34044,-0.418771,-0.233476,-0.517974
10262,-3.00481,0,-8.2532,5.26546,0.587907,-5.35085,-0.420688,-0.233965,-0.519813
10263,-3.00622,0,-8.25232,5.27486,0.595603,-5.3691,-0.422784,-0.235799,-0.521975
10264,-3.00763,0,-8.25144,5.28247,0.607629,-5.39627,-0.424869,-0.238977,-0.524338
10265,-3.00903,0,-8.25055,5.28757,0.617884,-5.42126,-0.426512,-0.241959,-0.52624
10266,-3.01044,0,-8.24967,5.29448,0.624421,-5.44077,-0.428124,-0.244788,-0.528087
10267,-3.01184,0,-8.24878,5.30585,0.621271,-5.44809,-0.429704,-0.247018,-0.529839
10268,-3.01325,0,-8.2479,5.31893,0.618784,-5.45499,-0.43138,-0.249277,-0.531597
10269,-3.01465,0,-8.24702,5.32752,0.618958,-5.45919,-0.432155,-0.250358,-0.532219
10270,-3.01605,0,-8.24614,5.33567,0.622561,-5.46669,-0.432812,-0.249852,-0.532911
10271,-3.01746,0,-8.24525,5.34236,0.626581,-5.47591,-0.433587,-0.248912,-0.533664
10272,-3.01886,0,-8.24437,5.35017,0.62796,-5.48276,-0.434633,-0.247787,-0.534629
10273,-3.02026,0,-8.24349,5.35887,0.626944,-5.48552,-0.43554,-0.247011,-0.535419
10274,-3.02166,0,-8.2426,5.36942,0.623351,-5.48378,-0.436406,-0.246836,-0.536173
10275,-3.02306,0,-8.24172,5.37909,0.620493,-5.47928,-0.436823,-0.24711,-0.536414
10276,-3.02446,0,-8.24084,5.38535,0.618213,-5.47336,-0.436554,-0.246535,-0.535908
10277,-3.02586,0,-8.23996,5.39082,0.61378,-5.46294,-0.435814,-0.244978,-0.534736
10278,-3.02726,0,-8.23908,5.39241,0.614325,-5.4582,-0.434988,-0.243061,-0.533533
10279,-3.02866,0,-8.2382,5.39065,0.617237,-5.45352,-0.433723,-0.240962,-0.531808
10280,-3.03005,0,-8.23732,5.39038,0.615243,-5.44158,-0.432436,-0.238658,-0.530027
10281,-3.03145,0,-8.23643,5.39439,0.614873,-5.43247,-0.431874,-0.236895,-0.52951
10282,-3.03285,0,-8.23555,5.39658,0.61908,-5.43615,-0.432153,-0.236408,-0.529588
10283,-3.03424,0,-8.23467,5.39885,0.624174,-5.4445,-0.43275,-0.236578,-0.530099
10284,-3.03564,0,-8.23379,5.40467,0.625094,-5.44964,-0.433958,-0.237767,-0.531351
10285,-3.03703,0,-8.23291,5.41308,0.624479,-5.4554,-0.435549,-0.239453,-0.533104
10286,-3.03843,0,-8.23203,5.42144,0.625968,-5.46478,-0.437352,-0.242378,-0.535192
10287,-3.03982,0,-8.23115,5.42719,0.631984,-5.48063,-0.438922,-0.245498,-0.537099
10288,-3.04121,0,-8.23027,5.43008,0.636717,-5.49764,-0.440134,-0.249428,-0.538365
10289,-3.04261,0,-8.22939,5.4318,0.638004,-5.50752,-0.440404,-0.252541,-0.538712
10290,-3.044,0,-8.22851,5.43255,0.635714,-5.51239,-0.44047,-0.255864,-0.538538
10291,-3.04539,0,-8.22764,5.43206,0.636358,-5.51817,-0.44046,-0.260145,-0.538433
10292,-3.04678,0,-8.22676,5.43132,0.637623,-5.52763,-0.440551,-0.264271,-0.538665
10293,-3.04817,0,-8.22588,5.43238,0.639947,-5.54026,-0.441131,-0.269122,-0.53957
10294,-3.04956,0,-8.225,5.43194,0.641715,-5.55632,-0.441948,-0.274531,-0.540523
10295,-3.05095,0,-8.22412,5.431,0.647197,-5.58242,-0.443429,-0.280843,-0.542543
10296,-3.05234,0,-8.22324,5.42753,0.659861,-5.62471,-0.445448,-0.287607,-0.54541
10297,-3.05372,0,-8.22236,5.41915,0.671794,-5.67052,-0.4469,-0.293046,-0.547331
10298,-3.05511,0,-8.22149,5.41607,0.669252,-5.69826,-0.448235,-0.299433,-0.549072
10299,-3.0565,0,-8.22061,5.41936,0.658394,-5.71428,-0.450052,-0.308268,-0.551294
10300,-3.05788,0,-8.21973,5.41754,0.647734,-5.72965,-0.450969,-0.316151,-0.552293
10301,-3.05927,0,-8.21885,5.41494,0.637126,-5.74331,-0.451543,-0.323839,-0.55319
10302,-3.06065,0,-8.21798,5.40995,0.630179,-5.76622,-0.452376,-0.331716,-0.554213
10303,-3.06204,0,-8.2171,5.39921,0.628799,-5.80164,-0.453212,-0.340154,-0.55528
10304,-3.06342,0,-8.21622,5.38788,0.629165,-5.84059,-0.454349,-0.348489,-0.556955
10305,-3.0648,0,-8.21535,5.37852,0.623583,-5.87408,-0.455344,-0.356541,-0.558319
10306,-3.06619,0,-8.21447,5.36715,0.617063,-5.90531,-0.456252,-0.364656,-0.559514
10307,-3.06757,0,-8.2136,5.35628,0.60587,-5.93589,-0.457061,-0.37226,-0.56049
10308,-3.06895,0,-8.21272,5.34569,0.594495,-5.96287,-0.457697,-0.379836,-0.561535
10309,-3.07033,0,-8.21184,5.32681,0.58596,-5.99102,-0.457206,-0.386009,-0.561079
10310,-3.07171,0,-8.21097,5.3077,0.574863,-6.01415,-0.45615,-0.39096,-0.560236
10311,-3.07309,0,-8.21009,5.28907,0.559092,-6.03034,-0.455026,-0.395402,-0.559117
10312,-3.07447,0,-8.20922,5.27084,0.539138,-6.03923,-0.45371,-0.399198,-0.557629
10313,-3.07585,0,-8.20834,5.25019,0.522344,-6.04776,-0.452002,-0.402122,-0.555736
10314,-3.07723,0,-8.20747,5.22854,0.501877,-6.04983,-0.449993,-0.404247,-0.553239
10315,-3.07861,0,-8.20659,5.20259,0.483348,-6.05128,-0.447504,-0.405945,-0.55003
10316,-3.07998,0,-8.20572,5.16864,0.466473,-6.0492,-0.443979,-0.405917,-0.545404
10317,-3.08136,0,-8.20485,5.1277,0.458222,-6.05291,-0.440207,-0.405353,-0.540825
10318,-3.08273,0,-8.20397,5.07625,0.452645,-6.05981,-0.435779,-0.40359,-0.535113
10319,-3.08411,0,-8.2031,5.0192,0.448432,-6.06641,-0.43097,-0.400871,-0.528909
10320,-3.08548,0,-8.20222,4.96733,0.437241,-6.06224,-0.426904,-0.397815,-0.523899
10321,-3.08686,0,-8.20135,4.91732,0.426655,-6.05422,-0.423606,-0.394979,-0.519395
10322,-3.08823,0,-8.20048,4.86787,0.414701,-6.03779,-0.420649,-0.391926,-0.515088
10323,-3.08961,0,-8.1996,4.81633,0.40798,-6.02026,-0.417576,-0.389854,-0.510295
10324,-3.09098,0,-8.19873,4.76284,0.402718,-6.00291,-0.413847,-0.387146,-0.504999
10325,-3.09235,0,-8.19786,4.70932,0.402196,-5.99228,-0.410215,-0.384561,-0.500127
10326,-3.09372,0,-8.19699,4.65387,0.397463,-5.97668,-0.405894,-0.382416,-0.493764
10327,-3.09509,0,-8.19611,4.59951,0.385528,-5.95226,-0.401117,-0.379966,-0.486767
10328,-3.09646,0,-8.19524,4.53886,0.373172,-5.92679,-0.395506,-0.376211,-0.478264
10329,-3.09783,0,-8.19437,4.47816,0.35921,-5.90007,-0.390092,-0.371897,-0.469991
10330,-3.0992,0,-8.1935,4.41704,0.348616,-5.87804,-0.385315,-0.367926,-0.462543
10331,-3.10057,0,-8.19263,4.35273,0.342893,-5.86024,-0.380132,-0.363564,-0.454961
10332,-3.10194,0,-8.19175,4.2905,0.33467,-5.8438,-0.375482,-0.359067,-0.447948
10333,-3.1033,0,-8.19088,4.23653,0.314699,-5.81699,-0.371825,-0.355226,-0.441394
10334,-3.10467,0,-8.19001,4.18001,0.298665,-5.78187,-0.367356,-0.351998,-0.433549
10335,-3.10604,0,-8.18914,4.12359,0.277078,-5.74253,-0.362782,-0.349094,-0.424959
10336,-3.1074,0,-8.18827,4.06267,0.259617,-5.70848,-0.357663,-0.346533,-0.4153
10337,-3.10877,0,-8.1874,4.00271,0.240985,-5.67838,-0.352835,-0.343571,-0.406089
10338,-3.11013,0,-8.18653,3.94406,0.222779,-5.65039,-0.348267,-0.340277,-0.397157
10339,-3.1115,0,-8.18566,3.88911,0.203852,-5.62179,-0.344565,-0.336594,-0.389709
10340,-3.11286,0,-8.18479,3.83433,0.183896,-5.58494,-0.3408,-0.333554,-0.381423
10341,-3.11422,0,-8.18392,3.78127,0.16363,-5.54523,-0.337298,-0.331015,-0.372969
10342,-3.11559,0,-8.18305,3.72481,0.147278,-5.51321,-0.333508,-0.327704,-0.364178
10343,-3.11695,0,-8.18218,3.67305,0.131133,-5.48663,-0.330718,-0.325225,-0.356832
10344,-3.11831,0,-8.18131,3.61886,0.110168,-5.45791,-0.327055,-0.321749,-0.347935
10345,-3.11967,0,-8.18044,3.56731,0.099893,-5.42811,-0.324239,-0.318736,-0.340585
10346,-3.12103,0,-8.17957,3.49831,0.0892769,-5.40752,-0.317311,-0.314803,-0.32617
10347,-3.12239,0,-8.17871,3.4319,0.0905089,-5.41785,-0.313098,-0.31054,-0.317756
10348,-3.12375,0,-8.17784,3.37294,0.0826282,-5.42285,-0.30998,-0.307573,-0.310304
10349,-3.12511,0,-8.17697,3.31619,0.0685531,-5.42172,-0.306768,-0.304275,-0.302436
10350,-3.12647,0,-8.1761,3.26209,0.0589743,-5.42773,-0.304308,-0.301893,-0.296008
10351,-3.12782,0,-8.17523,3.21273,0.0512257,-5.43576,-0.302802,-0.299874,-0.291965
10352,-3.12918,0,-8.17437,3.15569,0.045737,-5.45884,-0.30015,-0.29816,-0.286115
10353,-3.13054,0,-8.1735,3.09399,0.032565,-5.5053,-0.298138,-0.294633,-0.28095
10354,-3.13189,0,-8.17263,3.02917,0.00960616,-5.54698,-0.295789,-0.290852,-0.27406
10355,-3.13325,0,-8.17176,2.96837,-0.0261664,-5.56212,-0.292953,-0.287194,-0.264175
10356,-3.1346,0,-8.1709,2.91117,-0.0671887,-5.55054,-0.289734,-0.284373,-0.251322
10357,-3.13596,0,-8.17003,2.86506,-0.110789,-5.52731,-0.287576,-0.283156,-0.239335
10358,-3.13731,0,-8.16916,2.82314,-0.148367,-5.4988,-0.286014,-0.282408,-0.228874
10359,-3.13866,0,-8.1683,2.78511,-0.18176,-5.4733,-0.284949,-0.282422,-0.21941
10360,-3.14002,0,-8.16743,2.74596,-0.209914,-5.46171,-0.28425,-0.282323,-0.211613
10361,-3.14137,0,-8.16656,2.69938,-0.234572,-5.47061,-0.283991,-0.281307,-0.205532
10362,-3.14272,0,-8.1657,2.6501,-0.257528,-5.48311,-0.283976,-0.279134,-0.201024
10363,-3.14407,0,-8.16483,2.59931,-0.277026,-5.49496,-0.283954,-0.277637,-0.197007
10364,-3.14542,0,-8.16397,2.54948,-0.296115,-5.50817,-0.284027,-0.276961,-0.193211
10365,-3.14677,0,-8.1631,2.50164,-0.313644,-5.51889,-0.284114,-0.276015,-0.189859
10366,-3.14812,0,-8.16224,2.46036,-0.331262,-5.52132,-0.28444,-0.275992,-0.186869
10367,-3.14947,0,-8.16137,2.42301,-0.348328,-5.51699,-0.285016,-0.274933,-0.184541
10368,-3.15082,0,-8.16051,2.39183,-0.360716,-5.50509,-0.285419,-0.274513,-0.182392
10369,-3.15216,0,-8.15964,2.36139,-0.367814,-5.49214,-0.285749,-0.274497,-0.180882
10370,-3.15351,0,-8.15878,2.32602,-0.370825,-5.48207,-0.286073,-0.274247,-0.180419
10371,-3.15486,0,-8.15791,2.28436,-0.370408,-5.48003,-0.286112,-0.273215,-0.180768
10372,-3.1562,0,-8.15705,2.23755,-0.370022,-5.48197,-0.285897,-0.271929,-0.18148
10373,-3.15755,0,-8.15619,2.18861,-0.372061,-5.48756,-0.285632,-0.271088,-0.182253
10374,-3.15889,0,-8.15532,2.13929,-0.373331,-5.48883,-0.28472,-0.270078,-0.181549
10375,-3.16024,0,-8.15446,2.08583,-0.377244,-5.47763,-0.282756,-0.269823,-0.177762
10376,-3.16158,0,-8.1536,2.02867,-0.380307,-5.45321,-0.28017,-0.270167,-0.172271
10377,-3.16292,0,-8.15273,1.97143,-0.38349,-5.41902,-0.278354,-0.271944,-0.167809
10378,-3.16427,0,-8.15187,1.91496,-0.385234,-5.38905,-0.2779,-0.273768,-0.166568
10379,-3.16561,0,-8.15101,1.85488,-0.381625,-5.36343,-0.278037,-0.274516,-0.167667
10380,-3.16695,0,-8.15014,1.7929,-0.378804,-5.33733,-0.279009,-0.275829,-0.170511
10381,-3.16829,0,-8.14928,1.73161,-0.3755,-5.31527,-0.280766,-0.277569,-0.175295
10382,-3.16963,0,-8.14842,1.66691,-0.369861,-5.2895,-0.282283,-0.281352,-0.18028
10383,-3.17097,0,-8.14756,1.59839,-0.364603,-5.25958,-0.28377,-0.285822,-0.184779
10384,-3.17231,0,-8.1467,1.52629,-0.360551,-5.20588,-0.285092,-0.294311,-0.187191
10385,-3.17365,0,-8.14583,1.451,-0.352117,-5.14503,-0.285949,-0.303791,-0.188063
