time,a_x,a_y,a_z,F_x,F_y,F_z,T_x,T_y,T_z
5148718,-0.0100849,0.99569,0.0737083,18.6013,-0.843466,9.53647,0.424747,-0.279025,-0.161282
5150184,-0.0100818,0.99569,0.074373,18.5247,-0.753949,9.49041,0.423086,-0.279568,-0.16125
5151609,-0.0100787,0.99569,0.0750377,18.6598,-0.920833,9.48054,0.424138,-0.278451,-0.160595
5151845,-0.013147,1.00636,0.0592451,18.6598,-0.920833,9.48116,0.424137,-0.278451,-0.160595
5153039,-0.0131439,1.00636,0.0599098,18.8944,-1.10724,9.4871,0.425852,-0.275995,-0.160583
5154475,-0.0131408,1.00636,0.0605744,19.0942,-1.15999,9.49293,0.427062,-0.273928,-0.160723
5155157,-0.0131408,1.00636,0.0605744,19.0942,-1.15999,9.49293,0.427062,-0.273928,-0.160723
5155754,-0.0382058,1.00981,0.0499017,19.0942,-1.15999,9.49344,0.427062,-0.273928,-0.160723
5155916,-0.0382027,1.00981,0.0504449,19.3443,-1.07108,9.4732,0.427125,-0.269464,-0.161136
5157338,-0.0381996,1.00981,0.0509881,19.3097,-0.836468,9.46519,0.424894,-0.268408,-0.160846
5158778,-0.0381966,1.00981,0.0515313,19.2637,-0.81596,9.44945,0.424049,-0.266301,-0.160877
5159666,-0.0293156,1.09147,0.061047,19.2637,-0.81596,9.44996,0.424049,-0.266301,-0.160877
5160198,-0.0293125,1.09148,0.0615902,19.0624,-0.943479,9.46078,0.425009,-0.267395,-0.160928
5161607,-0.0293094,1.09148,0.0621334,19.1505,-1.0417,9.51113,0.425401,-0.26577,-0.160807
5163017,-0.0293063,1.09148,0.0626766,19.2764,-1.21384,9.54713,0.427946,-0.26371,-0.16021
5163560,-0.0247735,1.11791,0.064795,19.2764,-1.21384,9.54763,0.427946,-0.26371,-0.16021
5164475,-0.0247704,1.11791,0.0653382,19.4675,-1.13362,9.57102,0.42817,-0.260855,-0.160415
5164889,-0.0247704,1.11791,0.0653382,19.4675,-1.13362,9.57102,0.42817,-0.260855,-0.160415
5165929,-0.0247694,1.11791,0.0657922,19.5543,-0.968929,9.60539,0.426985,-0.257748,-0.160788
5167345,-0.0247683,1.11791,0.0662462,19.4015,-0.941166,9.6089,0.426603,-0.257722,-0.160606
5167536,-0.0257912,1.07751,0.0670329,19.4015,-0.941167,9.60932,0.426603,-0.257722,-0.160606
5168782,-0.0257902,1.07751,0.0674869,19.2807,-0.955725,9.63078,0.426316,-0.256684,-0.160517
5170198,-0.0257891,1.07751,0.0679409,19.0312,-1.07898,9.65212,0.427498,-0.258768,-0.160256
5171453,-0.021653,1.1017,0.0573585,19.0312,-1.07898,9.65255,0.427498,-0.258768,-0.160256
5171637,-0.021652,1.1017,0.0578125,19.1031,-1.1306,9.67598,0.428355,-0.257396,-0.160598
5173076,-0.0216509,1.1017,0.0582665,19.181,-1.0735,9.70462,0.428125,-0.256946,-0.160358
5174514,-0.0216499,1.1017,0.0587206,19.3803,-1.02078,9.70675,0.428219,-0.254122,-0.160548
5175255,-0.0216499,1.1017,0.0587206,19.3803,-1.02078,9.70675,0.428219,-0.254122,-0.160548
5175345,-0.0195426,1.10952,0.060566,19.3803,-1.02078,9.70709,0.428219,-0.254122,-0.160548
5175930,-0.0195405,1.10952,0.0609272,19.3816,-0.934724,9.73862,0.427166,-0.252942,-0.16042
5177367,-0.0195384,1.10952,0.0612885,19.2477,-0.939947,9.76694,0.426731,-0.253126,-0.160456
5178818,-0.0195364,1.10952,0.0616497,19.0727,-1.09311,9.7852,0.428158,-0.253724,-0.160236
5179245,-0.00881038,1.10299,0.0624475,19.0727,-1.09311,9.78554,0.428158,-0.253724,-0.160236
5180214,-0.00880831,1.10299,0.0628088,18.9001,-1.08531,9.8126,0.428617,-0.25555,-0.159987
5181657,-0.00880625,1.10299,0.06317,18.9672,-1.0137,9.8181,0.427967,-0.254993,-0.160205
5183104,-0.00880418,1.10299,0.0635312,19.0349,-0.963145,9.80939,0.427667,-0.254874,-0.160275
5183158,0.00682407,1.05796,0.0689827,19.0349,-0.963145,9.80972,0.427667,-0.254874,-0.160275
5184530,0.00682613,1.05796,0.0693439,19.1891,-0.843174,9.80503,0.426005,-0.252844,-0.160138
5184935,0.00682613,1.05796,0.0693439,19.1891,-0.843174,9.80503,0.426005,-0.252844,-0.160138
5185965,0.00682716,1.05796,0.0696498,19.1382,-0.866807,9.8109,0.425684,-0.252803,-0.159974
5187093,0.0148337,1.04335,0.0799654,19.1382,-0.866807,9.81119,0.425684,-0.252803,-0.159974
5187377,0.0148347,1.04336,0.0802713,19.0071,-0.92748,9.82348,0.425768,-0.253371,-0.159742
5188823,0.0148357,1.04336,0.0805772,18.8118,-0.967673,9.84107,0.426022,-0.254991,-0.159574
5190254,0.0148368,1.04336,0.0808831,18.6901,-0.998618,9.82728,0.426535,-0.256663,-0.15973
5191014,0.00519548,1.08372,0.0647909,18.6901,-0.998618,9.82757,0.426535,-0.256663,-0.15973
5191691,0.00519651,1.08372,0.0650968,18.6838,-0.869227,9.82261,0.425135,-0.257309,-0.159892
5193114,0.00519754,1.08372,0.0654027,18.7101,-0.812617,9.80765,0.424061,-0.257921,-0.160189
5194551,0.00519857,1.08372,0.0657087,18.7753,-0.880138,9.79444,0.42431,-0.257508,-0.160186
5194909,-0.0261746,1.03278,0.0644961,18.7753,-0.880138,9.79472,0.42431,-0.257508,-0.160186
5195273,-0.0261746,1.03278,0.0644961,18.7753,-0.880138,9.79472,0.42431,-0.257508,-0.160186
5195999,-0.0261736,1.03278,0.0647731,18.6921,-0.900057,9.80059,0.424073,-0.258581,-0.160009
5197412,-0.0261726,1.03278,0.0650501,18.593,-1.01213,9.81154,0.424992,-0.259802,-0.160034
5198838,-0.0261715,1.03278,0.0653271,18.4591,-1.04308,9.79405,0.425637,-0.261749,-0.159991
5198842,-0.0117008,1.01622,0.043247,18.4591,-1.04308,9.79431,0.425637,-0.261749,-0.159991
5200271,-0.0116998,1.01622,0.043524,18.3805,-0.91605,9.77616,0.424746,-0.263264,-0.159923
5201690,-0.0116987,1.01622,0.043801,18.3374,-0.838966,9.74612,0.423879,-0.26457,-0.160194
5202776,-0.00191217,1.00921,0.0518172,18.3374,-0.838966,9.74638,0.423879,-0.26457,-0.160194
5203129,-0.00191114,1.00921,0.0520942,18.3332,-0.807258,9.72946,0.423044,-0.265786,-0.16047
5204562,-0.00191011,1.00921,0.0523713,18.3287,-0.892861,9.73516,0.423306,-0.266763,-0.160356
5204978,-0.00191011,1.00921,0.0523713,18.3287,-0.892861,9.73516,0.423306,-0.266763,-0.160356
5205983,-0.00191011,1.00921,0.0526404,18.2416,-1.01211,9.73822,0.424401,-0.268416,-0.160147
5206678,0.0207237,0.992758,0.0488286,18.2416,-1.01211,9.73847,0.424401,-0.268416,-0.160147
5207415,0.0207237,0.992758,0.0490978,18.1701,-1.05068,9.74355,0.424967,-0.270029,-0.159904
5208862,0.0207237,0.992758,0.0493669,18.0637,-1.03851,9.71833,0.42534,-0.272139,-0.159785
5210292,0.0207237,0.992758,0.0496361,18.0328,-0.936446,9.68733,0.424765,-0.273868,-0.159805
5210606,0.00175693,0.987416,0.0468966,18.0328,-0.936446,9.68758,0.424765,-0.273868,-0.159805
5211708,0.00175693,0.987416,0.0471658,18.0942,-0.833635,9.66247,0.423527,-0.274603,-0.159852
5213147,0.00175693,0.987416,0.0474349,18.1912,-0.882537,9.63274,0.423515,-0.275071,-0.159988
5214541,-0.00603172,0.962882,0.0570316,18.1912,-0.882537,9.63299,0.423515,-0.275071,-0.159988
5214584,-0.00603172,0.962882,0.0573007,18.2886,-0.945009,9.62856,0.424014,-0.27504,-0.160224
5215214,-0.00603172,0.962882,0.0573007,18.2886,-0.945009,9.62856,0.424014,-0.27504,-0.160224
5216030,-0.00603069,0.962882,0.0575653,18.3208,-1.01596,9.63503,0.424708,-0.27527,-0.159914
5217439,-0.00602966,0.962882,0.0578299,18.2688,-1.04034,9.63268,0.425313,-0.276156,-0.159696
5218473,-0.0100076,0.989656,0.0599361,18.2688,-1.04034,9.63293,0.425313,-0.276156,-0.159696
5218890,-0.0100066,0.989656,0.0602007,18.1992,-0.974566,9.61712,0.424745,-0.277265,-0.159429
5220313,-0.0100056,0.989656,0.0604653,18.1717,-0.909225,9.59201,0.424213,-0.278353,-0.159162
5221753,-0.0100045,0.989656,0.0607299,18.2447,-0.88076,9.58228,0.423664,-0.278511,-0.15976
5222382,-0.0153746,0.998297,0.0617956,18.2447,-0.88076,9.58253,0.423664,-0.278511,-0.15976
5223166,-0.0153736,0.998297,0.0620602,18.3195,-0.92695,9.59259,0.4238,-0.278478,-0.159651
5224600,-0.0153726,0.998297,0.0623248,18.3905,-1.04823,9.59982,0.424888,-0.278045,-0.159766
5224949,-0.0153726,0.998297,0.0623248,18.3905,-1.04823,9.59982,0.424888,-0.278045,-0.159766
5226047,-0.0153715,0.998297,0.0626072,18.406,-1.07429,9.62598,0.42568,-0.277984,-0.159878
5226281,-0.0243131,0.980153,0.0562903,18.406,-1.07429,9.62625,0.42568,-0.277984,-0.159878
5227481,-0.0243121,0.980153,0.0565727,18.3829,-1.03992,9.64116,0.425915,-0.278429,-0.159679
5228912,-0.0243111,0.980153,0.0568552,18.3219,-1.0193,9.63598,0.425899,-0.279007,-0.159601
5230183,-0.0288889,0.996033,0.0618473,18.3219,-1.0193,9.63624,0.425899,-0.279007,-0.159601
5230329,-0.0288878,0.996033,0.0621297,18.2849,-0.97382,9.63712,0.425476,-0.279784,-0.159557
5231770,-0.0288868,0.996033,0.0624122,18.31,-0.963048,9.64679,0.425393,-0.279873,-0.159896
5233210,-0.0288858,0.996033,0.0626946,18.3452,-1.02717,9.67141,0.425939,-0.279815,-0.159852
5234132,-0.0179717,1.0012,0.0656062,18.3452,-1.02717,9.67167,0.425939,-0.279815,-0.159852
5234640,-0.0179706,1.0012,0.0658887,18.3677,-1.06975,9.70267,0.42661,-0.279729,-0.159891
5235334,-0.0179706,1.0012,0.0658887,18.3677,-1.06975,9.70267,0.42661,-0.279729,-0.159891
5236065,-0.0179706,1.0012,0.0661652,18.3428,-1.10702,9.71645,0.427318,-0.28021,-0.159886
5237497,-0.0179706,1.0012,0.0664416,18.3267,-1.07005,9.72909,0.427463,-0.28057,-0.159502
5238012,-0.0136113,1.00039,0.0671301,18.3267,-1.07005,9.72935,0.427463,-0.28057,-0.159502
5238932,-0.0136113,1.00039,0.0674066,18.3369,-1.01662,9.73641,0.427042,-0.280726,-0.159508
5240383,-0.0136113,1.00039,0.0676831,18.3743,-1.00311,9.74368,0.427083,-0.280577,-0.159427
5241790,-0.0136113,1.00039,0.0679595,18.4281,-0.996266,9.7493,0.426896,-0.280129,-0.159483
5241962,-0.0113704,1.03849,0.0654803,18.4281,-0.996266,9.74956,0.426896,-0.280129,-0.159483
5243229,-0.0113704,1.03849,0.0657568,18.4712,-1.01872,9.7662,0.427075,-0.279826,-0.159832
5244661,-0.0113704,1.03849,0.0660332,18.4974,-1.04433,9.77061,0.427421,-0.279441,-0.160023
5245142,-0.0113704,1.03849,0.0660332,18.4974,-1.04433,9.77061,0.427421,-0.279441,-0.160023
5245846,-0.00641815,1.00855,0.0642547,18.4974,-1.04433,9.77088,0.427421,-0.279441,-0.160023
5246135,-0.00641711,1.00855,0.0645386,18.4963,-1.01081,9.78258,0.427398,-0.279239,-0.159979
5247552,-0.00641608,1.00855,0.0648225,18.5014,-0.97476,9.7866,0.427028,-0.279161,-0.159976
5248962,-0.00641505,1.00855,0.0651063,18.5293,-0.941113,9.7868,0.426559,-0.278739,-0.160174
5249761,0.0025616,1.01828,0.065055,18.5293,-0.941113,9.78706,0.426559,-0.278739,-0.160174
5250445,0.00256263,1.01828,0.0653389,18.568,-0.918915,9.78862,0.426076,-0.278215,-0.160029
5251866,0.00256366,1.01828,0.0656228,18.6061,-0.931988,9.78606,0.425928,-0.277572,-0.159808
5253301,0.00256469,1.01828,0.0659067,18.63,-0.933568,9.78792,0.425806,-0.277093,-0.159803
5253772,0.00718479,1.02096,0.05968,18.63,-0.933569,9.78818,0.425806,-0.277093,-0.159803
5254695,0.00718582,1.02096,0.0599639,18.6443,-0.941265,9.78968,0.425679,-0.276552,-0.159747
5255125,0.00718582,1.02096,0.0599639,18.6443,-0.941265,9.78968,0.425679,-0.276552,-0.159747
5256153,0.00718582,1.02096,0.0602325,18.6711,-0.950536,9.78433,0.425818,-0.275975,-0.159597
5257559,0.00718582,1.02096,0.0605011,18.6794,-0.927529,9.7836,0.425522,-0.275479,-0.159721
5257664,0.00295859,1.02181,0.0562302,18.6794,-0.927529,9.78385,0.425522,-0.275479,-0.159721
5258999,0.00295859,1.02181,0.0564988,18.6848,-0.924171,9.7805,0.425312,-0.275124,-0.159906
5260414,0.00295859,1.02181,0.0567674,18.7048,-0.940197,9.7804,0.425232,-0.274578,-0.160024
5261580,8.12516e-05,1.02737,0.0565448,18.7048,-0.940197,9.78065,0.425232,-0.274578,-0.160024
5261845,8.12516e-05,1.02737,0.0568135,18.7056,-0.933834,9.78339,0.425059,-0.274117,-0.159852
5263286,8.12516e-05,1.02737,0.0570821,18.68,-0.941474,9.78848,0.425081,-0.2739,-0.15986
5264730,8.12516e-05,1.02737,0.0573507,18.6471,-0.946175,9.79281,0.425184,-0.273879,-0.159859
5265050,8.12516e-05,1.02737,0.0573507,18.6471,-0.946175,9.79281,0.425184,-0.273879,-0.159859
5265470,-0.00138761,1.02917,0.0562014,18.6471,-0.946175,9.79303,0.425184,-0.273879,-0.159859
5266143,-0.00138761,1.02917,0.0564372,18.6398,-0.941675,9.79766,0.424918,-0.273765,-0.159819
5267578,-0.00138761,1.02917,0.056673,18.651,-0.935083,9.79615,0.424815,-0.27347,-0.15967
5269025,-0.00138761,1.02917,0.0569088,18.65,-0.924097,9.80281,0.42476,-0.273197,-0.159829
5269405,0.000723694,1.02959,0.055915,18.65,-0.924097,9.80303,0.42476,-0.273197,-0.159829
5270459,0.000723694,1.02959,0.0561508,18.6454,-0.927861,9.8031,0.424632,-0.273051,-0.159947
5271871,0.000723694,1.02959,0.0563867,18.6222,-0.938219,9.79661,0.424602,-0.272923,-0.159971
5273307,0.000723694,1.02959,0.0566225,18.6151,-0.92657,9.79384,0.424317,-0.27294,-0.159949
5273320,0.00287566,1.02824,0.0581787,18.6151,-0.92657,9.79406,0.424317,-0.27294,-0.159949
5274751,0.00287566,1.02824,0.0584145,18.6063,-0.931694,9.78909,0.424325,-0.272827,-0.160024
5274962,0.00287566,1.02824,0.0584145,18.6063,-0.931694,9.78909,0.424325,-0.272827,-0.160024
5276190,0.00287669,1.02824,0.0586167,18.6113,-0.940208,9.79045,0.424433,-0.272685,-0.159974
5277230,0.00397644,1.0278,0.0568166,18.6113,-0.940208,9.79064,0.424433,-0.272685,-0.159974
5277598,0.00397747,1.0278,0.0570188,18.6098,-0.939076,9.79428,0.42437,-0.272576,-0.160027
5279048,0.0039785,1.0278,0.057221,18.5896,-0.946316,9.7922,0.424458,-0.272664,-0.159923
5280479,0.00397953,1.0278,0.0574232,18.5837,-0.939798,9.78905,0.424461,-0.272713,-0.159864
5281123,0.00156203,1.01777,0.056052,18.5837,-0.939797,9.78924,0.424461,-0.272713,-0.159864
5281916,0.00156306,1.01777,0.0562542,18.585,-0.923813,9.78394,0.424216,-0.272712,-0.159602
5283330,0.00156409,1.01777,0.0564564,18.607,-0.926832,9.77657,0.424039,-0.272567,-0.15978
5284766,0.00156512,1.01777,0.0566586,18.6154,-0.92837,9.77336,0.423977,-0.272411,-0.15974
5284959,0.00156512,1.01777,0.0566586,18.6154,-0.92837,9.77336,0.423977,-0.272411,-0.15974
5285051,0.00199348,1.01566,0.0559783,18.6154,-0.92837,9.77352,0.423977,-0.272411,-0.15974
5286208,0.00199348,1.01566,0.0561538,18.5979,-0.945761,9.77639,0.424049,-0.272416,-0.159735
5287641,0.00199348,1.01566,0.0563292,18.5772,-0.978591,9.77351,0.424279,-0.272607,-0.159791
5288926,0.00221181,1.01498,0.0574249,18.5772,-0.978591,9.77367,0.424279,-0.272607,-0.159791
5289132,0.00221181,1.01498,0.0576003,18.5692,-0.976649,9.77257,0.42445,-0.272744,-0.15978
5290541,0.00221181,1.01498,0.0577758,18.564,-0.990997,9.76898,0.424591,-0.272793,-0.159776
5291960,0.00221181,1.01498,0.0579512,18.5602,-0.992006,9.76601,0.424772,-0.272753,-0.159767
5292845,0.0002968,1.01707,0.0584683,18.5602,-0.992006,9.76618,0.424772,-0.272753,-0.159767
5293397,0.0002968,1.01707,0.0586437,18.55,-0.985647,9.76497,0.4248,-0.272858,-0.159853
5294810,0.0002968,1.01707,0.0588192,18.5404,-1.01717,9.76569,0.425139,-0.272976,-0.159716
5295153,0.0002968,1.01707,0.0588192,18.5404,-1.01717,9.76569,0.425139,-0.272976,-0.159716
5296227,0.0002968,1.01707,0.0589796,18.5282,-1.03621,9.76622,0.425541,-0.273226,-0.159814
5296749,-0.00163602,1.01824,0.059643,18.5282,-1.03621,9.76637,0.425541,-0.273226,-0.159814
5297662,-0.00163602,1.01824,0.0598034,18.5241,-1.04384,9.77213,0.42593,-0.273349,-0.159865
5299140,-0.00163602,1.01824,0.0599639,18.5129,-1.034,9.77426,0.426279,-0.273565,-0.159853
5300585,-0.00163602,1.01824,0.0601243,18.5152,-1.02424,9.77714,0.426313,-0.273579,-0.159844
5300694,-0.00262767,1.01862,0.0601162,18.5152,-1.02424,9.77729,0.426313,-0.273579,-0.159844
5301985,-0.00262767,1.01862,0.0602766,18.4983,-1.01703,9.77827,0.426394,-0.273829,-0.160022
5303415,-0.00262767,1.01862,0.060437,18.4838,-1.01902,9.78583,0.426574,-0.273985,-0.160161
5304605,0.000565483,1.0128,0.0603171,18.4838,-1.01902,9.78597,0.426574,-0.273985,-0.160161
5304862,0.000565483,1.0128,0.0604775,18.4717,-1.01572,9.78416,0.426651,-0.274279,-0.160181
5305367,0.000565483,1.0128,0.0604775,18.4717,-1.01572,9.78416,0.426651,-0.274279,-0.160181
5306294,0.000565483,1.0128,0.0606126,18.4687,-1.0269,9.79233,0.426867,-0.274529,-0.159941
5307733,0.000565483,1.0128,0.0607476,18.4698,-1.01332,9.79757,0.427007,-0.274766,-0.159886
5308507,0.0275855,1.00778,0.0629454,18.4698,-1.01332,9.79769,0.427007,-0.274766,-0.159886
5309153,0.0275855,1.00778,0.0630804,18.4741,-0.997657,9.8045,0.426959,-0.274926,-0.159893
5310585,0.0275855,1.00778,0.0632154,18.4857,-0.990687,9.8088,0.426832,-0.275023,-0.159765
5312023,0.0275855,1.00778,0.0633504,18.488,-0.976457,9.8096,0.426663,-0.275176,-0.159734
5312398,0.0109151,1.00615,0.0646162,18.488,-0.976457,9.80972,0.426663,-0.275176,-0.159734
5313460,0.0109151,1.00615,0.0647512,18.5006,-0.971216,9.81156,0.426579,-0.275199,-0.159856
5314885,0.0109151,1.00615,0.0648862,18.506,-0.978504,9.82651,0.42656,-0.2752,-0.159995
5315058,0.0109151,1.00615,0.0648862,18.506,-0.978504,9.82651,0.42656,-0.2752,-0.159995
5316286,0.0109151,1.00615,0.0649952,18.5126,-0.983359,9.82918,0.426461,-0.275092,-0.160243
5316335,0.00748724,1.00827,0.0628603,18.5126,-0.983359,9.82928,0.426461,-0.275092,-0.160243
5317723,0.00748724,1.00827,0.0629692,18.5227,-0.985652,9.83447,0.42635,-0.275037,-0.159983
5319192,0.00748724,1.00827,0.0630781,18.5342,-0.977085,9.83438,0.426131,-0.274889,-0.160108
5320219,0.00574056,1.01274,0.0618948,18.5342,-0.977085,9.83448,0.426131,-0.274889,-0.160108
5320613,0.00574056,1.01274,0.0620037,18.5414,-0.962874,9.83054,0.425972,-0.274771,-0.159961
5322049,0.00574056,1.01274,0.0621127,18.5478,-0.958445,9.82586,0.42584,-0.274741,-0.160017
5323483,0.00574056,1.01274,0.0622216,18.5531,-0.958113,9.82892,0.425735,-0.274665,-0.159801
5324176,0.00663563,1.0142,0.0613409,18.5531,-0.958113,9.82902,0.425735,-0.274665,-0.159801
5324919,0.00663563,1.0142,0.0614499,18.5625,-0.973145,9.83546,0.425644,-0.27456,-0.159798
5325296,0.00663563,1.0142,0.0614499,18.5625,-0.973145,9.83546,0.425644,-0.27456,-0.159798
5326346,0.00663563,1.0142,0.061543,18.5849,-0.967419,9.83658,0.42568,-0.274217,-0.159855
5327775,0.00663563,1.0142,0.0616361,18.6069,-0.965414,9.83343,0.425747,-0.27395,-0.159956
5328073,0.00566045,1.01681,0.058948,18.6069,-0.965414,9.83352,0.425747,-0.27395,-0.159956
5329196,0.00566045,1.01681,0.0590411,18.6078,-0.965328,9.83758,0.425695,-0.273771,-0.160092
5330623,0.00566045,1.01681,0.0591342,18.6035,-0.956331,9.83695,0.425474,-0.273721,-0.16005
5331948,0.00516255,1.02326,0.0597855,18.6035,-0.956331,9.83704,0.425474,-0.273721,-0.16005
5332032,0.00516255,1.02326,0.0598786,18.6198,-0.934523,9.83637,0.425342,-0.273373,-0.160026
5333506,0.00516255,1.02326,0.0599717,18.64,-0.930384,9.82899,0.425086,-0.273089,-0.160037
5334819,0.00516255,1.02326,0.0599717,18.64,-0.930384,9.82899,0.425086,-0.273089,-0.160037
5334919,0.00516255,1.02326,0.0600419,18.6678,-0.929849,9.82711,0.425058,-0.272658,-0.159852
5335865,0.00586049,1.02536,0.0603548,18.6678,-0.929849,9.82718,0.425058,-0.272658,-0.159852
5336379,0.00586049,1.02536,0.060425,18.675,-0.932305,9.82284,0.42503,-0.272386,-0.159923
5337792,0.00586049,1.02536,0.0604952,18.6799,-0.933956,9.80984,0.424984,-0.272079,-0.159986
5339225,0.00586049,1.02536,0.0605654,18.6795,-0.936687,9.80171,0.424823,-0.271924,-0.160167
5339765,0.00395343,1.02967,0.0604293,18.6795,-0.936687,9.80178,0.424823,-0.271924,-0.160167
5340668,0.00395343,1.02967,0.0604995,18.6737,-0.923843,9.80043,0.42465,-0.271733,-0.160264
5342101,0.00395343,1.02967,0.0605697,18.6672,-0.921558,9.79524,0.424446,-0.27159,-0.160381
5343526,0.00395343,1.02967,0.0606399,18.6427,-0.922498,9.79794,0.42436,-0.271621,-0.160337
5343691,0.00297566,1.03156,0.0565448,18.6427,-0.922498,9.79801,0.42436,-0.271621,-0.160337
5344926,0.00297566,1.03156,0.0565448,18.6427,-0.922498,9.79801,0.42436,-0.271621,-0.160337
5344966,0.00297566,1.03156,0.0565802,18.618,-0.924132,9.79634,0.424244,-0.271719,-0.160125
5346366,0.00297566,1.03156,0.0566156,18.5939,-0.935746,9.80449,0.42437,-0.272017,-0.160063
5347605,0.000805883,1.03218,0.0539388,18.5939,-0.935746,9.80452,0.42437,-0.272017,-0.160063
5347831,0.000805883,1.03218,0.0539742,18.581,-0.946742,9.80724,0.424337,-0.272068,-0.159836
5349227,0.000805883,1.03218,0.0540096,18.5844,-0.934513,9.81317,0.424205,-0.272034,-0.159923
5350686,0.000805883,1.03218,0.054045,18.5863,-0.930233,9.80738,0.424158,-0.27203,-0.159957
5351512,0.00220077,1.02066,0.0540356,18.5863,-0.930233,9.80741,0.424158,-0.27203,-0.159957
5352128,0.00220077,1.02066,0.054071,18.5661,-0.936169,9.80424,0.424144,-0.272183,-0.159823
5353564,0.00220077,1.02066,0.0541063,18.5553,-0.953443,9.80428,0.424236,-0.272366,-0.159875
5354981,0.00220077,1.02066,0.0541417,18.5469,-0.975441,9.80585,0.424563,-0.272436,-0.159804
5355052,0.00220077,1.02066,0.0541417,18.5469,-0.975441,9.80585,0.424563,-0.272436,-0.159804
5355403,0.00291361,1.01496,0.0542539,18.5469,-0.975441,9.80585,0.424563,-0.272436,-0.159804
5356417,0.00291361,1.01496,0.0542608,18.5493,-1.00017,9.80977,0.424693,-0.272507,-0.159715
5357852,0.00291361,1.01496,0.0542677,18.5404,-1.00542,9.81431,0.424968,-0.272649,-0.159834
5359266,0.00173303,1.01311,0.0543348,18.5404,-1.00542,9.81432,0.424968,-0.272649,-0.159834
5359297,0.00173303,1.01311,0.0543417,18.533,-1.00795,9.81558,0.425219,-0.272893,-0.159687
5360704,0.00173303,1.01311,0.0543486,18.5317,-0.990035,9.81891,0.425275,-0.272912,-0.15986
5362174,0.00173303,1.01311,0.0543555,18.529,-0.99983,9.82193,0.425422,-0.273074,-0.15979
5363241,0.00100348,1.012,0.0579807,18.529,-0.999829,9.82193,0.425422,-0.273074,-0.15979
5363597,0.00100348,1.012,0.0579876,18.5209,-1.01116,9.82991,0.4257,-0.273285,-0.159729
5365027,0.00100348,1.012,0.0579945,18.5118,-1.01282,9.8323,0.425866,-0.273499,-0.159838
5365169,0.00100348,1.012,0.0579945,18.5118,-1.01282,9.8323,0.425866,-0.273499,-0.159838
5366443,0.00100348,1.012,0.0580005,18.5196,-1.01124,9.82761,0.426056,-0.273542,-0.15974
5367148,0.000632371,1.01164,0.0617128,18.5196,-1.01124,9.82762,0.426056,-0.273542,-0.15974
5367877,0.000632371,1.01164,0.0617188,18.5241,-0.99301,9.82247,0.426035,-0.273727,-0.159499
5369323,0.000632371,1.01164,0.0617248,18.5205,-0.98324,9.8179,0.42594,-0.273802,-0.159709
5370758,0.000632371,1.01164,0.0617308,18.5204,-0.975841,9.8184,0.425957,-0.273899,-0.159603
5371062,0.00270918,1.00806,0.064107,18.5204,-0.975841,9.8184,0.425957,-0.273899,-0.159603
5372166,0.00270918,1.00806,0.0641131,18.5227,-0.987914,9.81771,0.426014,-0.27388,-0.159254
5373601,0.00270918,1.00806,0.0641191,18.5141,-1.00204,9.80755,0.426207,-0.274069,-0.159471
5374964,0.00079059,1.01087,0.0653774,18.5141,-1.00204,9.80755,0.426207,-0.274069,-0.159471
5375061,0.00079059,1.01087,0.0653835,18.5074,-1.00319,9.80187,0.426261,-0.274239,-0.15951
5375427,0.00079059,1.01087,0.0653835,18.5074,-1.00319,9.80187,0.426261,-0.274239,-0.15951
5376514,0.00079059,1.01086,0.0653753,18.513,-0.994916,9.79447,0.426267,-0.274256,-0.159403
5377923,0.00079059,1.01086,0.0653672,18.5124,-0.988962,9.79385,0.426259,-0.274314,-0.159273
5378890,-0.000192626,1.01177,0.0648599,18.5124,-0.988962,9.79384,0.426259,-0.274314,-0.159273
5379362,-0.000192626,1.01177,0.0648518,18.5041,-0.980088,9.78774,0.42615,-0.274411,-0.159431
5380798,-0.000192626,1.01177,0.0648437,18.4896,-0.995095,9.78683,0.426226,-0.274675,-0.159665
5382238,-0.000192626,1.01177,0.0648356,18.4787,-0.997113,9.78487,0.426211,-0.274872,-0.15958
5382814,-0.0011728,1.00926,0.0645185,18.4787,-0.997114,9.78486,0.426211,-0.274872,-0.15958
5383635,-0.0011728,1.00926,0.0645104,18.4781,-0.994956,9.78462,0.426317,-0.275057,-0.159528
5384994,-0.0011728,1.00926,0.0645104,18.4781,-0.994956,9.78462,0.426317,-0.275057,-0.159528
5385087,-0.0011728,1.00926,0.0644928,18.4753,-0.986104,9.78168,0.426316,-0.275257,-0.1595
5386527,-0.0011728,1.00926,0.0644753,18.4626,-0.97854,9.78034,0.426247,-0.275453,-0.159798
5386735,-0.00131558,1.00961,0.0636693,18.4626,-0.97854,9.78033,0.426247,-0.275453,-0.159798
5387968,-0.00131558,1.00961,0.0636517,18.4523,-0.97545,9.77407,0.426242,-0.27567,-0.159766
5389360,-0.00131558,1.00961,0.0636341,18.4454,-0.973751,9.76742,0.426315,-0.275889,-0.160029
5390619,-0.00138838,1.00972,0.0612112,18.4454,-0.973751,9.7674,0.426315,-0.275889,-0.160029
5390819,-0.00138838,1.00972,0.0611937,18.4384,-0.985048,9.7633,0.426278,-0.276074,-0.1601
5392256,-0.00138838,1.00972,0.0611761,18.4378,-0.994159,9.75735,0.426275,-0.276285,-0.160017
