time,fx,fy,fz,tx,ty,tz
4691794,18.7041,-0.661867,9.10999,0.412279,-0.275525,-0.162743
4693232,18.128,-0.959745,9.36647,0.424274,-0.294596,-0.164989
4694678,17.9011,-1.06461,9.51465,0.428438,-0.316503,-0.160838
4696117,18.5073,-1.31421,9.51166,0.45164,-0.286709,-0.162976
4697553,19.1977,-0.918569,9.74172,0.414493,-0.222067,-0.163649
4698935,18.2965,-1.00331,9.46179,0.425738,-0.290463,-0.161968
4700372,17.9953,-0.705234,9.51786,0.408835,-0.284709,-0.162388
4701818,17.0135,-0.635058,9.50615,0.402724,-0.349133,-0.161379
4703253,16.832,-1.15685,9.35025,0.437158,-0.351401,-0.161375
4704722,16.5041,-1.03155,9.37032,0.423295,-0.380251,-0.163548
4706141,16.9216,-1.08153,9.27034,0.430897,-0.364189,-0.163107
4707580,17.6973,-1.01829,9.20225,0.424372,-0.305485,-0.160511
4708979,17.9022,-0.889533,9.0558,0.424299,-0.302283,-0.160434
4710388,17.9875,-0.679644,8.91461,0.402667,-0.276881,-0.162458
4711801,16.8652,-0.875072,8.92845,0.430108,-0.36039,-0.162075
4713301,16.745,-0.893787,8.75446,0.41571,-0.355872,-0.15963
4714749,16.8685,-1.1589,8.73001,0.435029,-0.371498,-0.159882
4716178,17.9836,-1.34433,8.29172,0.450059,-0.3076,-0.162823
4717570,18.9305,-0.874418,8.51925,0.412824,-0.260451,-0.160181
4718974,19.8592,-1.04143,8.28511,0.428377,-0.202973,-0.16014
4720441,20.0676,-0.879596,8.14715,0.421194,-0.184824,-0.162316
4721872,19.2621,-0.951201,8.36639,0.422605,-0.228515,-0.164074
4723315,18.2956,-1.1629,8.20965,0.435283,-0.289999,-0.161879
4724731,18.0629,-1.33827,8.17432,0.444953,-0.309899,-0.159223
4726175,18.9262,-1.38121,7.98658,0.448904,-0.274278,-0.162957
4727611,20.3205,-1.00194,8.0351,0.424425,-0.189607,-0.161258
4729019,20.8601,-0.827927,8.0704,0.414965,-0.150155,-0.161791
4730460,20.604,-0.847233,8.21692,0.420839,-0.163614,-0.163083
4731895,19.4872,-0.958971,8.56638,0.421791,-0.217725,-0.161202
4733314,18.3137,-1.05254,8.88277,0.427027,-0.29837,-0.158462
4734746,18.2714,-1.39695,8.96682,0.449995,-0.282262,-0.161742
4736157,18.0797,-1.09653,9.10761,0.435224,-0.318425,-0.163831
4737593,18.9089,-0.790023,9.06241,0.412834,-0.241646,-0.161783
4739031,18.5898,-0.781519,9.08693,0.419584,-0.280786,-0.160194
4740475,18.6431,-0.494172,9.3619,0.396565,-0.247596,-0.162856
4741878,17.5269,-1.0309,9.38346,0.432433,-0.328872,-0.159679
4743352,17.3198,-1.25829,9.40389,0.441869,-0.335559,-0.159517
4744770,17.5948,-1.10816,9.48914,0.43011,-0.337409,-0.160361
4746203,18.8466,-1.22667,9.15689,0.442697,-0.272417,-0.162511
4747637,20.0083,-0.682074,9.56185,0.408037,-0.184959,-0.160193
4749062,19.7948,-0.603192,9.54042,0.402476,-0.207962,-0.160347
4750508,19.088,-1.02814,9.71216,0.436439,-0.22704,-0.16241
4751968,17.5788,-1.0295,9.7756,0.425837,-0.332201,-0.160916
4753383,17.2652,-1.28616,9.60609,0.440544,-0.333954,-0.156727
4754816,17.168,-1.44744,9.36327,0.456979,-0.358748,-0.16092
4756228,18.3098,-0.80783,9.11893,0.409098,-0.303433,-0.164854
4757662,19.6485,-0.859791,8.95994,0.420404,-0.213036,-0.161141
4759095,20.1885,-0.90023,8.70082,0.423091,-0.199166,-0.159296
4760551,20.6407,-0.824323,8.92925,0.416311,-0.138639,-0.16253
4761988,18.9643,-1.16314,8.95229,0.440627,-0.267048,-0.16082
4763410,18.5404,-1.22635,8.93647,0.434949,-0.270592,-0.157453
4764845,18.2508,-1.24265,8.73656,0.440668,-0.320833,-0.158738
4766281,20.0639,-1.07921,8.58216,0.432519,-0.201337,-0.164602
4767697,20.6997,-0.706546,8.61154,0.407067,-0.167587,-0.161199
4769162,21.0126,-0.897864,8.52809,0.420574,-0.145574,-0.166004
4770577,20.41,-0.811774,8.69535,0.419407,-0.166643,-0.164122
4772006,18.8962,-0.937337,8.7241,0.419417,-0.261402,-0.157023
4773443,18.2334,-1.19406,8.66482,0.441236,-0.291024,-0.159081
4774882,18.1409,-1.03468,8.63127,0.433833,-0.315063,-0.161215
4776326,19.2337,-0.734584,8.73341,0.409057,-0.254202,-0.161888
4777734,20.3903,-0.952743,8.67428,0.428978,-0.179112,-0.16079
4779191,20.657,-0.847552,8.81976,0.419988,-0.170805,-0.162002
4780626,20.3295,-0.820525,9.08464,0.420796,-0.16871,-0.1639
4782082,18.9091,-1.06305,9.11597,0.43753,-0.254312,-0.157055
4783496,17.9155,-0.856369,9.22729,0.41944,-0.309786,-0.157421
4784933,17.652,-1.04874,9.05745,0.432661,-0.332513,-0.158862
4786376,18.2268,-0.965701,9.07687,0.425368,-0.311006,-0.161308
4787794,19.5642,-0.808441,9.29419,0.409969,-0.214899,-0.160196
4789181,19.7132,-1.10991,9.18779,0.437814,-0.216534,-0.159777
4790635,19.5003,-0.681399,9.59973,0.411619,-0.204684,-0.163672
4792094,18.0531,-0.819718,9.55027,0.416428,-0.297103,-0.158278
4793510,17.2262,-1.16875,9.40506,0.439565,-0.343677,-0.15897
4794922,17.2657,-0.931479,9.34675,0.4241,-0.351055,-0.159539
4796367,18.2238,-0.951294,9.25365,0.423595,-0.309314,-0.159779
4797795,19.7223,-0.95098,9.29485,0.425631,-0.204566,-0.161295
4799197,19.9911,-0.874417,9.25211,0.419136,-0.206044,-0.162266
4800635,20.0381,-0.844829,9.33132,0.416333,-0.182517,-0.163087
4802092,18.9123,-0.988305,9.31864,0.428557,-0.259305,-0.157545
4803535,18.4308,-0.977101,9.30538,0.423429,-0.287137,-0.158806
4804924,18.6271,-1.07688,9.33457,0.435376,-0.276648,-0.160307
4806348,19.2704,-0.874103,9.42454,0.417566,-0.254493,-0.159311
4807821,19.8927,-0.897851,9.49995,0.421219,-0.189876,-0.159261
4809254,19.3601,-1.19878,9.32729,0.445849,-0.240049,-0.162126
4810691,18.7599,-0.832251,9.58967,0.412399,-0.248531,-0.161258
4812145,17.6193,-1.00784,9.44097,0.428408,-0.314867,-0.155235
4813606,17.0873,-1.07608,9.38975,0.432512,-0.348676,-0.158511
4814962,16.7752,-0.913079,9.49952,0.418203,-0.365584,-0.160765
4816404,17.0493,-1.17686,9.36869,0.438399,-0.361078,-0.159389
4817838,17.7996,-1.25585,9.34229,0.440305,-0.290541,-0.160315
4819263,17.4438,-0.955377,9.43191,0.422238,-0.333339,-0.161577
4820691,17.3977,-0.989609,9.34399,0.422498,-0.300913,-0.162685
4822103,16.2305,-0.897688,9.41274,0.425544,-0.397866,-0.157847
4823576,16.3546,-0.968326,9.34286,0.418309,-0.367724,-0.160571
4825009,16.3444,-1.3354,9.17361,0.44979,-0.405837,-0.159977
4826445,17.5674,-1.09196,9.0817,0.42541,-0.314754,-0.16113
4827860,18.1244,-1.08241,9.00273,0.427373,-0.29125,-0.159946
4829303,18.6138,-0.938751,8.89515,0.426406,-0.261396,-0.161451
4830708,18.3534,-0.65606,8.95225,0.407288,-0.261792,-0.161169
4832147,17.4388,-1.00385,8.79139,0.429281,-0.345358,-0.159596
4833584,18.0763,-1.16832,8.66247,0.435592,-0.289131,-0.160119
4835083,18.5295,-0.997698,8.61554,0.428451,-0.296611,-0.158275
4836503,19.9479,-1.06547,8.56942,0.433059,-0.195537,-0.163142
4837939,19.9926,-0.923069,8.51131,0.422176,-0.203898,-0.159761
4839347,20.0501,-0.602889,8.60979,0.407249,-0.19106,-0.160797
4840753,19.298,-0.831544,8.6709,0.420308,-0.228441,-0.163112
4842237,18.3736,-1.06915,8.62752,0.430664,-0.290229,-0.156218
4843665,18.4336,-1.03644,8.8249,0.423284,-0.279116,-0.159272
4845051,18.8776,-1.21109,8.59634,0.442336,-0.293124,-0.162005
4846475,20.6133,-0.98333,8.72964,0.42655,-0.170791,-0.157966
4847921,21.4193,-0.764255,8.72136,0.411327,-0.144548,-0.160884
4849354,22.1435,-0.812516,8.91862,0.421384,-0.075971,-0.16115
4850748,20.8438,-0.675161,9.12391,0.405326,-0.147877,-0.162323
4852205,19.5488,-0.977827,9.51444,0.430016,-0.235722,-0.160223
4853637,19.0068,-1.27464,9.57801,0.443719,-0.258013,-0.159701
4855057,19.0922,-1.08179,9.78,0.434753,-0.279374,-0.160926
4856502,20.7421,-1.12225,9.63448,0.43516,-0.157343,-0.163439
4857931,20.7875,-0.851774,9.61255,0.421433,-0.176012,-0.161028
4859368,20.9402,-0.587362,9.75079,0.3993,-0.142468,-0.163399
4860849,19.8896,-0.816717,9.87669,0.416769,-0.20651,-0.161624
4862248,18.9794,-1.07195,10.0218,0.435266,-0.248478,-0.155816
4863668,18.3567,-1.02325,10.1906,0.424223,-0.294398,-0.157959
4865084,18.4222,-1.22287,10.1992,0.450561,-0.299098,-0.161716
4866518,19.5369,-0.869298,10.1003,0.414269,-0.235038,-0.157601
4867956,20.4672,-0.822485,10.1925,0.419677,-0.178782,-0.160782
4869432,20.6609,-0.772163,9.9212,0.414238,-0.166411,-0.161689
4870819,19.939,-0.785333,10.3154,0.415806,-0.18403,-0.161531
4872304,18.6101,-1.11634,10.1853,0.431763,-0.286335,-0.16129
4873751,18.3104,-1.30506,10.1239,0.446614,-0.282642,-0.16038
4875108,18.2536,-1.24263,9.96608,0.441736,-0.321585,-0.160695
4876582,19.8519,-1.03209,9.79906,0.423241,-0.207471,-0.15957
4878025,20.3023,-1.02907,9.64448,0.432975,-0.199384,-0.160468
4879420,20.7589,-0.736246,9.65098,0.410733,-0.147949,-0.16219
4880859,19.5666,-0.816508,9.87994,0.4126,-0.212886,-0.160459
4882328,18.2189,-1.45499,9.75986,0.454791,-0.286634,-0.157028
4883786,17.3385,-1.27204,9.84794,0.437358,-0.343812,-0.157537
4885184,17.302,-1.32174,9.59859,0.448,-0.349895,-0.158608
4886588,18.3042,-1.11407,9.24645,0.43143,-0.303395,-0.155716
4888022,19.5676,-0.786077,9.21862,0.41155,-0.222854,-0.160477
4889480,20.1656,-0.830831,9.04641,0.421358,-0.188813,-0.161054
4890918,19.8644,-0.793997,9.35103,0.412795,-0.186818,-0.160437
4892331,18.2404,-1.10043,9.3558,0.432341,-0.291626,-0.158342
4893785,17.7677,-1.32445,9.23317,0.448333,-0.312979,-0.159922
4895224,17.5274,-0.981681,9.29561,0.425332,-0.347523,-0.15743
4896622,18.7219,-0.930288,8.99911,0.422872,-0.269249,-0.157809
4898069,19.6183,-0.861037,8.98711,0.420888,-0.221046,-0.159038
4899476,19.764,-0.623279,8.93224,0.403506,-0.2142,-0.160773
4900932,19.54,-0.903191,8.9944,0.425536,-0.207288,-0.1595
4902379,18.4679,-1.00553,9.07265,0.430266,-0.286729,-0.157765
4903799,18.4115,-0.904244,9.19644,0.416823,-0.277561,-0.158704
4905212,18.2437,-1.20837,9.09594,0.44488,-0.306996,-0.157293
4906622,19.207,-0.679458,9.27215,0.407425,-0.24491,-0.157105
4908091,19.5703,-0.704661,9.3733,0.410792,-0.216389,-0.158144
4909526,19.423,-1.08506,9.22024,0.439849,-0.230376,-0.16051
4910939,18.6386,-0.667896,9.63046,0.403119,-0.252798,-0.158373
4912396,17.5914,-0.972698,9.4323,0.428212,-0.320544,-0.156189
4913814,17.2144,-0.931562,9.49753,0.428143,-0.340838,-0.160557
4915244,17.0327,-0.880625,9.4561,0.416265,-0.369062,-0.158307
4916661,18.2454,-0.981428,9.50518,0.429401,-0.29156,-0.154487
4918124,19.2812,-0.795009,9.56062,0.413232,-0.240224,-0.158133
4919546,19.65,-0.942265,9.54822,0.427426,-0.212473,-0.16075
4920992,19.4135,-0.853235,9.63461,0.419374,-0.210323,-0.158317
4922422,18.0723,-0.62877,9.80684,0.406862,-0.298001,-0.157632
4923830,17.558,-0.958535,9.69254,0.427141,-0.321923,-0.159976
4925266,17.4663,-1.09195,9.65019,0.438228,-0.344214,-0.156681
4926689,18.5765,-0.82458,9.65018,0.415004,-0.282898,-0.154837
4928122,19.6688,-0.940859,9.43013,0.427623,-0.211817,-0.158383
4929560,19.8902,-0.764851,9.48918,0.415134,-0.207352,-0.161002
4931025,19.6394,-0.603154,9.68134,0.402923,-0.192784,-0.157549
4932458,18.1468,-0.959039,9.65471,0.430495,-0.303233,-0.15723
4933852,18.0079,-1.02806,9.67903,0.42544,-0.300415,-0.160889
4935315,17.9341,-1.33287,9.51086,0.450486,-0.323712,-0.157876
4936748,19.2691,-1.1323,9.40207,0.434696,-0.243121,-0.156851
4938172,19.9913,-0.667432,9.44169,0.40911,-0.1957,-0.16
4939552,19.7576,-0.803696,9.24938,0.420318,-0.211231,-0.160247
4940979,19.0003,-0.873701,9.50163,0.41881,-0.230479,-0.158384
4942404,17.74,-1.02503,9.59571,0.426306,-0.329956,-0.158602
4943899,18.0098,-1.42711,9.58936,0.452527,-0.296216,-0.159876
4945286,18.159,-1.39497,9.47509,0.450739,-0.325045,-0.160773
4946731,19.7727,-1.05493,9.42791,0.428735,-0.203775,-0.159472
4948168,20.0075,-0.800854,9.35401,0.421339,-0.20154,-0.160148
4949586,20.0744,-0.708249,9.2772,0.409782,-0.184474,-0.162276
4951018,18.758,-1.07739,9.53374,0.431026,-0.255195,-0.157134
4952433,17.8127,-1.24589,9.55507,0.439164,-0.326455,-0.157487
4953871,17.9976,-1.36995,9.64291,0.444663,-0.3,-0.158658
4955308,18.2961,-1.44903,9.38369,0.455384,-0.320948,-0.160961
4956726,20.0373,-0.898655,9.38163,0.418776,-0.177123,-0.160345
4958160,19.776,-0.64194,9.3604,0.406871,-0.230565,-0.160841
4959602,19.9885,-0.799217,9.32317,0.416713,-0.165125,-0.16251
4961069,18.0056,-1.0145,9.48301,0.428679,-0.308814,-0.155888
4962482,17.5481,-1.12279,9.61226,0.431765,-0.321367,-0.158993
4963893,17.14,-1.27522,9.56042,0.443058,-0.354575,-0.158677
4965328,17.7981,-1.13661,9.33042,0.436515,-0.343672,-0.160369
4966800,19.5315,-0.809409,9.41592,0.414628,-0.198694,-0.160025
4968236,19.3314,-0.620812,9.47273,0.408437,-0.254853,-0.160245
4969620,19.6349,-0.83002,9.49256,0.41906,-0.174322,-0.163393
4971054,17.4631,-1.11286,9.52314,0.439943,-0.342773,-0.155484
4972500,17.2824,-1.04566,9.49055,0.420935,-0.323402,-0.158252
4973932,16.6185,-1.05955,9.44108,0.432523,-0.39333,-0.159053
4975350,17.846,-1.08579,9.12889,0.432608,-0.324246,-0.160742
4976782,19.168,-0.697651,9.32219,0.40791,-0.231612,-0.15862
4978218,19.4235,-0.746205,9.35679,0.414463,-0.235675,-0.161218
4979649,19.5245,-1.0239,9.31865,0.429422,-0.199857,-0.161839
4981074,17.9833,-1.03048,9.41385,0.434449,-0.311252,-0.157408
4982506,17.7654,-0.830165,9.37541,0.415128,-0.301388,-0.1593
4983984,17.3999,-1.01927,9.25699,0.432313,-0.355283,-0.159787
4985400,18.7831,-0.871105,9.29651,0.419799,-0.270149,-0.161375
4986809,19.6827,-0.664648,9.44416,0.404738,-0.210242,-0.159708
4988284,19.9742,-1.06374,9.29626,0.436913,-0.202579,-0.161365
4989717,19.5743,-0.782014,9.55344,0.41867,-0.204986,-0.160355
4991155,18.2561,-0.803647,9.4098,0.416328,-0.293715,-0.154763
4992566,17.788,-0.900435,9.29802,0.427233,-0.303331,-0.157297
4994006,17.351,-0.594274,9.31634,0.40053,-0.351174,-0.159671
4995415,18.2168,-1.01137,9.25643,0.428602,-0.304628,-0.158671
4996890,19.4,-0.930551,9.45697,0.425942,-0.233718,-0.157762
4998301,20.1404,-0.91161,9.56582,0.418966,-0.193548,-0.159977
4999707,19.9839,-1.10778,9.56975,0.438601,-0.190461,-0.161237
5001195,18.7207,-0.670435,9.61943,0.408049,-0.259277,-0.156528
5002612,17.7335,-0.73535,9.54255,0.408878,-0.321365,-0.159521
5004024,17.9072,-1.07311,9.42583,0.437561,-0.318182,-0.160679
5005465,18.845,-0.947745,9.61688,0.420183,-0.280148,-0.156677
5006905,20.1355,-1.23993,9.64746,0.441431,-0.185383,-0.160193
5008344,20.2285,-1.12281,9.5775,0.438535,-0.196908,-0.160714
5009759,19.9011,-0.670774,9.75894,0.403068,-0.185412,-0.160284
5011196,18.4293,-0.975875,9.59418,0.428997,-0.278153,-0.154448
5012605,17.7573,-0.858375,9.69382,0.419495,-0.317133,-0.156825
5014037,17.563,-1.04648,9.87407,0.42634,-0.332365,-0.156571
5015503,18.1361,-1.52212,9.66033,0.461385,-0.326082,-0.156324
5016941,19.847,-1.07644,9.92249,0.429545,-0.194595,-0.158789
5018399,20.0546,-1.04038,9.67893,0.430118,-0.214391,-0.159276
5019770,20.4533,-0.906948,9.57398,0.424272,-0.150414,-0.161608
5021233,18.7266,-0.569047,9.77163,0.400497,-0.271836,-0.155816
5022665,18.1701,-1.0344,9.61416,0.431513,-0.290607,-0.158381
5024091,17.9332,-1.20552,9.82712,0.440625,-0.322246,-0.158053
5025531,18.8331,-1.24955,9.77424,0.435075,-0.280736,-0.156489
5026959,20.1433,-1.36311,9.70481,0.452049,-0.180205,-0.159161
5028399,20.0501,-0.880889,9.64967,0.419929,-0.211801,-0.16127
5029916,20.0226,-0.606013,9.64952,0.40167,-0.171851,-0.160535
5031293,18.3512,-0.938706,9.58705,0.430451,-0.299614,-0.155746
5032723,18.3478,-0.804564,9.7792,0.412041,-0.280929,-0.160016
5034154,18.1237,-1.24337,9.89447,0.442331,-0.313444,-0.157947
5035604,19.1512,-1.43358,9.81235,0.451769,-0.251967,-0.156617
5037014,19.7631,-1.01266,9.99713,0.427144,-0.202157,-0.159882
5038452,19.2594,-1.01999,9.7218,0.431707,-0.247437,-0.161014
5039857,18.809,-0.680103,9.69637,0.407798,-0.240781,-0.159408
5041324,17.6189,-0.697102,9.65044,0.408878,-0.335389,-0.154925
5042716,18.0351,-1.07551,9.55311,0.432732,-0.292886,-0.159399
5044148,17.9906,-1.06985,9.75387,0.432047,-0.327607,-0.159556
5045585,19.1948,-1.26995,9.81147,0.437809,-0.232541,-0.158227
5047007,19.2719,-1.22601,9.78831,0.444396,-0.235115,-0.159126
5048467,19.0281,-0.741231,9.74688,0.41271,-0.243485,-0.161418
5049876,18.2269,-0.708626,9.68216,0.409387,-0.277569,-0.158401
5051352,17.3348,-0.821271,9.57652,0.419864,-0.340184,-0.156755
5052789,17.4515,-0.878862,9.62391,0.417236,-0.326755,-0.15908
5054210,17.7504,-1.25427,9.50272,0.445099,-0.345423,-0.159088
5055649,19.4635,-1.09623,9.40722,0.431549,-0.22656,-0.15623
5057088,20.3653,-0.888983,9.24642,0.423283,-0.191756,-0.159589
5058521,21.1126,-0.726522,9.13916,0.415338,-0.136906,-0.162319
5059909,20.5446,-0.398948,9.32426,0.390626,-0.158489,-0.15942
5061350,19.0736,-0.784222,9.42853,0.418482,-0.250757,-0.157113
5062793,18.4425,-1.09814,9.5583,0.435635,-0.282651,-0.159414
5064205,18.2538,-1.235,9.60658,0.441111,-0.312852,-0.156531
5065649,19.505,-1.17172,9.53148,0.437659,-0.24045,-0.156373
5067091,20.5554,-0.872427,9.42553,0.420812,-0.173848,-0.159685
5068522,20.7213,-0.645792,9.42417,0.407674,-0.163208,-0.161608
5069938,20.1355,-0.647376,9.56129,0.404971,-0.173176,-0.158896
5071367,18.5926,-0.950625,9.74785,0.427553,-0.275934,-0.157315
5072808,18.0657,-1.19428,9.79001,0.438129,-0.305431,-0.160454
5074251,18.0936,-1.33552,9.9116,0.446767,-0.313632,-0.157768
5075683,19.2552,-1.01944,9.92036,0.426269,-0.255816,-0.155458
5077104,20.4406,-0.959633,9.91192,0.42351,-0.171346,-0.160872
5078538,20.3408,-0.886892,9.87006,0.42388,-0.191191,-0.1598
5080034,20.0042,-0.818174,10.1742,0.409789,-0.168595,-0.157536
5081412,18.2473,-1.12535,10.1904,0.439445,-0.304769,-0.15674
5082821,18.0805,-1.22459,10.2468,0.439347,-0.295281,-0.159882
5084271,17.6806,-1.09175,10.3,0.432309,-0.338565,-0.157576
5085676,18.9974,-1.06323,10.2188,0.429448,-0.263731,-0.156276
5087122,19.9379,-0.931613,10.1392,0.425042,-0.199891,-0.160131
5088523,19.8883,-0.91793,10.1079,0.42308,-0.214775,-0.161432
5089964,19.6461,-0.805005,10.1695,0.417058,-0.189023,-0.159088
5091395,17.995,-0.929842,10.1564,0.420369,-0.326832,-0.157803
5092874,18.3493,-1.19955,9.95156,0.440526,-0.269379,-0.161424
5094297,18.0225,-0.94604,10.0951,0.423655,-0.336054,-0.159023
5095694,19.7677,-1.11293,9.97634,0.430771,-0.204389,-0.15953
5097158,19.8413,-1.21222,9.84882,0.441347,-0.213358,-0.16046
5098547,20.0299,-0.849577,9.83638,0.414624,-0.197591,-0.161859
5099981,19.3681,-0.971238,9.75896,0.427726,-0.219333,-0.158866
5101418,18.4809,-0.946139,9.69651,0.425576,-0.303002,-0.157758
5102862,19.169,-0.830584,9.82212,0.412757,-0.227279,-0.160806
5104305,19.0621,-1.26355,9.73819,0.44757,-0.2865,-0.161389
5105741,20.4345,-1.17598,9.92035,0.434092,-0.147988,-0.161186
5107163,19.2558,-1.18062,9.85725,0.43642,-0.264202,-0.159284
5108632,19.2977,-1.20186,9.60394,0.443267,-0.211613,-0.163382
5110030,17.9666,-0.743808,9.5387,0.412201,-0.315666,-0.15652
5111473,18.0825,-0.670152,9.49363,0.404754,-0.295141,-0.158098
5112909,18.1248,-0.964283,9.5277,0.429111,-0.30169,-0.160374
5114343,18.6263,-1.01811,9.81938,0.427587,-0.287403,-0.160926
5115733,19.501,-1.25813,10.0549,0.440177,-0.201221,-0.160486
5117207,18.8269,-1.34457,9.92533,0.453544,-0.279061,-0.159978
5118643,18.8025,-0.875957,9.78602,0.417546,-0.227965,-0.161699
5120075,17.2507,-0.62812,9.5513,0.41198,-0.364111,-0.158227
5121515,17.9376,-0.402909,9.47886,0.390989,-0.284776,-0.159753
5122931,17.693,-0.606599,9.71371,0.405921,-0.347026,-0.157923
5124367,18.8569,-1.26727,9.75881,0.448201,-0.237628,-0.160775
5125836,18.4667,-1.13423,10.1901,0.433283,-0.278142,-0.158578
5127239,18.0465,-1.21174,9.92727,0.441471,-0.286178,-0.159728
5128627,17.321,-0.854892,9.62597,0.421895,-0.334792,-0.159282
5130087,17.0812,-0.298074,9.61897,0.386253,-0.353669,-0.158858
5131530,17.4796,-0.535136,9.62547,0.398889,-0.323334,-0.158957
5132978,17.8243,-1.05575,9.75309,0.433093,-0.316902,-0.160107
5134416,18.2998,-1.2598,9.96505,0.437891,-0.276161,-0.162877
5135826,18.1287,-1.45849,9.88514,0.455771,-0.293424,-0.160426
5137263,18.081,-0.920895,9.69218,0.421558,-0.284529,-0.160152
5138689,17.5949,-0.569868,9.45521,0.402245,-0.32572,-0.161113
5140153,17.774,-0.65826,9.26063,0.41168,-0.311218,-0.15925
5141589,18.1926,-0.647111,9.56667,0.401148,-0.295053,-0.159045
5142992,18.6815,-1.31495,9.56435,0.446542,-0.265647,-0.160799
5144427,18.8601,-1.52948,9.66588,0.463754,-0.263204,-0.161475
5145843,19.0783,-1.03844,9.68276,0.426869,-0.235056,-0.160928
5147282,18.6901,-0.906358,9.39022,0.423699,-0.269404,-0.160781
5148718,18.4869,-0.651795,9.25535,0.407437,-0.275682,-0.16226
5150184,18.3762,-0.663189,9.27376,0.405929,-0.288661,-0.161192
5151609,18.9235,-1.09197,9.43172,0.435009,-0.259734,-0.159409
5153039,19.3534,-1.29863,9.51188,0.44358,-0.234847,-0.160561
5154475,19.4848,-1.21405,9.51721,0.439583,-0.239286,-0.160978
5155916,19.8327,-0.980158,9.37671,0.427771,-0.194699,-0.161883
5157338,19.2417,-0.595091,9.42547,0.401814,-0.250711,-0.16032
5158778,19.1738,-0.794959,9.37382,0.415315,-0.230985,-0.160933
5160198,18.6675,-1.07481,9.5089,0.434941,-0.285746,-0.16102
5161607,19.3241,-1.14339,9.74423,0.429464,-0.238497,-0.160586
5163017,19.5248,-1.39225,9.71336,0.454354,-0.229122,-0.159119
5164475,19.8406,-1.05183,9.6777,0.430487,-0.212968,-0.160785
5165929,19.7232,-0.801468,9.76315,0.41474,-0.205673,-0.16146
5167345,19.102,-0.912586,9.62329,0.422647,-0.257293,-0.160276
5168782,19.0446,-0.97065,9.72876,0.423343,-0.239278,-0.160356
5170198,18.5412,-1.20614,9.74981,0.439741,-0.293728,-0.159779
5171637,19.2436,-1.18351,9.78326,0.437235,-0.234387,-0.161219
5173076,19.3334,-1.01506,9.83605,0.425744,-0.249402,-0.159924
5174514,19.7696,-0.966838,9.71469,0.429187,-0.206774,-0.160892
5175930,19.3841,-0.845983,9.88418,0.416258,-0.233153,-0.160187
5177367,18.9855,-0.945305,9.89735,0.422233,-0.25622,-0.160521
5178818,18.7316,-1.24925,9.86858,0.442912,-0.263749,-0.159838
5180214,18.5601,-1.07722,9.93753,0.433369,-0.286199,-0.159533
5181657,19.0987,-0.940293,9.84215,0.421238,-0.245648,-0.160599
5183104,19.1669,-0.911544,9.76729,0.42457,-0.252881,-0.160403
5184530,19.491,-0.719978,9.78159,0.408797,-0.218809,-0.159889
5185965,19.0386,-0.891038,9.83694,0.422363,-0.252114,-0.159677
5187377,18.7493,-0.990161,9.87954,0.426644,-0.262894,-0.15932
5188823,18.43,-1.00879,9.92169,0.428643,-0.282161,-0.15927
5190254,18.4521,-1.03036,9.7617,0.43185,-0.284717,-0.160011
5191691,18.6715,-0.736692,9.79818,0.410647,-0.26813,-0.160185
5193114,18.7616,-0.754372,9.73658,0.412941,-0.268192,-0.16073
5194551,18.903,-0.949355,9.73154,0.426888,-0.250591,-0.16018
5195999,18.5298,-0.92038,9.82668,0.421626,-0.276561,-0.15969
5197412,18.3985,-1.12773,9.86143,0.434502,-0.280284,-0.16008
5198838,18.1963,-1.07495,9.7112,0.432324,-0.294419,-0.159913
5200271,18.2266,-0.785624,9.69031,0.415512,-0.288681,-0.159798
5201690,18.2526,-0.759496,9.60462,0.414893,-0.28649,-0.160689
5203129,18.325,-0.77476,9.64935,0.414396,-0.286184,-0.160969
5204562,18.3198,-0.980647,9.76051,0.426024,-0.283151,-0.160149
5205983,18.0707,-1.13492,9.75137,0.435743,-0.296166,-0.159766
5207415,18.03,-1.09031,9.76606,0.430837,-0.297088,-0.159462
5208862,17.8562,-1.02608,9.59975,0.429192,-0.307526,-0.159571
5210292,17.9722,-0.831769,9.54175,0.418816,-0.302869,-0.159842
5211708,18.2148,-0.727563,9.5441,0.4107,-0.286931,-0.159937
5213147,18.381,-0.932668,9.49295,0.423395,-0.28292,-0.160234
5214584,18.4791,-1.00899,9.60676,0.429173,-0.274523,-0.160653
5216030,18.3835,-1.08839,9.664,0.431884,-0.279128,-0.159352
5217439,18.1666,-1.06552,9.62054,0.431581,-0.29103,-0.159299
5218890,18.0634,-0.907395,9.54241,0.418874,-0.295859,-0.158945
5220313,18.1178,-0.842048,9.47379,0.418699,-0.296602,-0.158679
5221753,18.3873,-0.851616,9.53583,0.417984,-0.281152,-0.160843
5223166,18.4665,-0.974634,9.63842,0.425213,-0.27793,-0.159451
5224600,18.5295,-1.1728,9.6324,0.436155,-0.270774,-0.159976
5226047,18.4363,-1.10089,9.74655,0.433872,-0.276967,-0.160081
5227481,18.3379,-1.00473,9.70937,0.428347,-0.285894,-0.159318
5228912,18.2024,-0.998136,9.61063,0.425737,-0.288704,-0.159461
5230329,18.2124,-0.926911,9.63996,0.421088,-0.292808,-0.159475
5231770,18.3591,-0.952013,9.69062,0.424541,-0.281366,-0.160512
5233210,18.4138,-1.09276,9.78481,0.431588,-0.278841,-0.159773
