time,a_x,a_y,a_z,F_x,F_y,F_z,T_x,T_y,T_z
3273644,-0.800597,0.382138,0.125446,13.9465,-1.54322,2.31132,0.4413,-0.517406,-0.150126
3275082,-0.793168,0.382137,0.128977,14.2544,-0.905602,2.34669,0.436006,-0.511423,-0.152516
3276509,-0.785738,0.382137,0.132508,13.9255,-0.990654,2.39673,0.436698,-0.510399,-0.152167
3277414,-0.8266,0.365204,0.138302,13.9325,-0.990654,2.40003,0.436698,-0.510094,-0.152167
3277944,-0.81917,0.365203,0.141833,13.2761,-1.19017,2.42763,0.439268,-0.512501,-0.1505
3279360,-0.811741,0.365203,0.145364,12.5303,-1.10858,2.4473,0.438999,-0.519537,-0.14911
3280185,-0.811741,0.365203,0.145364,12.5303,-1.10858,2.4473,0.438999,-0.519537,-0.14911
3280780,-0.804431,0.365202,0.14891,12.3293,-1.10455,2.35943,0.439873,-0.522254,-0.147441
3281332,-0.831163,0.571829,0.104,12.3361,-1.10455,2.36274,0.439873,-0.521954,-0.147441
3282237,-0.823853,0.571828,0.107546,12.556,-0.715077,2.26989,0.436382,-0.52253,-0.148909
3283646,-0.816544,0.571828,0.111091,13.1809,-0.0118712,2.25989,0.428252,-0.516992,-0.14991
3285090,-0.809234,0.571827,0.114637,13.4736,0.0420071,2.34828,0.424032,-0.513074,-0.149018
3285309,-0.818495,0.431494,0.105626,13.4804,0.0420065,2.35158,0.424032,-0.512774,-0.149018
3286534,-0.811185,0.431493,0.109171,13.2342,-0.322531,2.43654,0.424102,-0.513178,-0.148759
3287936,-0.803875,0.431493,0.112717,12.8247,-0.801736,2.44728,0.426926,-0.515568,-0.147274
3289241,-0.846331,0.386471,0.104416,12.8315,-0.801737,2.45058,0.426926,-0.515268,-0.147274
3289389,-0.839021,0.38647,0.107961,12.4802,-0.797542,2.42257,0.427021,-0.520095,-0.150636
3290007,-0.839021,0.38647,0.107961,12.4802,-0.797542,2.42257,0.427021,-0.520095,-0.150636
3290841,-0.831688,0.38647,0.11159,12.6617,-0.657496,2.30737,0.424873,-0.518823,-0.148312
3292265,-0.824354,0.386471,0.115219,12.805,-0.866371,2.18465,0.4264,-0.51934,-0.149752
3293168,-0.811226,0.385813,0.103372,12.8118,-0.86637,2.18803,0.4264,-0.51904,-0.149752
3293678,-0.803892,0.385813,0.107001,13.2389,-0.939144,2.25059,0.426721,-0.515162,-0.150321
3295133,-0.796559,0.385813,0.11063,13.4349,-1.2234,2.32346,0.429954,-0.512466,-0.14886
3296551,-0.789225,0.385814,0.11426,13.4616,-1.7137,2.391,0.436261,-0.510999,-0.148463
3297086,-0.774297,0.491598,0.105044,13.4684,-1.7137,2.39438,0.436261,-0.510698,-0.148463
3297969,-0.766964,0.491599,0.108673,13.3982,-1.6508,2.41571,0.439375,-0.50928,-0.148109
3299395,-0.75963,0.491599,0.112303,13.0331,-1.30295,2.35259,0.437969,-0.512357,-0.151178
3300328,-0.75963,0.491599,0.112303,13.0331,-1.30295,2.35259,0.437969,-0.512357,-0.151178
3300833,-0.752401,0.4916,0.115952,12.8755,-1.15547,2.30628,0.437232,-0.512841,-0.150198
3301076,-0.81695,0.525979,0.106092,12.8823,-1.15547,2.30968,0.437232,-0.512545,-0.150198
3302263,-0.80972,0.525979,0.109742,12.6201,-1.28967,2.25899,0.439657,-0.516563,-0.151771
3303685,-0.802491,0.525979,0.113392,12.8412,-1.08157,2.34284,0.438411,-0.514454,-0.149081
3305020,-0.846191,0.466035,0.112973,12.8479,-1.08157,2.34624,0.438411,-0.514157,-0.149081
3305116,-0.838962,0.466036,0.116622,12.8329,-0.858544,2.44256,0.43697,-0.514537,-0.148797
3306559,-0.831733,0.466036,0.120272,12.6938,-0.717726,2.45579,0.435018,-0.515469,-0.149278
3307996,-0.824503,0.466037,0.123922,12.4077,-0.34651,2.43808,0.430829,-0.517732,-0.149213
3308959,-0.857383,0.442084,0.103078,12.4144,-0.346509,2.44149,0.430829,-0.517435,-0.149213
3309436,-0.850154,0.442084,0.106728,11.9425,-0.0742923,2.37626,0.42504,-0.524189,-0.150858
3309987,-0.850154,0.442084,0.106728,11.9425,-0.0742923,2.37626,0.42504,-0.524189,-0.150858
3310888,-0.842961,0.442084,0.110429,11.9754,-0.346045,2.32126,0.424341,-0.525643,-0.148876
3312288,-0.835767,0.442084,0.11413,12.1608,-0.569885,2.26073,0.424812,-0.527989,-0.150793
3312873,-0.816658,0.434362,0.0968706,12.1676,-0.569885,2.26418,0.424812,-0.527694,-0.150793
3313752,-0.809465,0.434362,0.100572,12.9899,-0.482632,2.30719,0.423286,-0.521933,-0.150965
3315191,-0.802271,0.434362,0.104273,13.6879,-0.467861,2.32219,0.421851,-0.514997,-0.150254
3316587,-0.795078,0.434362,0.107975,13.9127,-0.513071,2.35453,0.419803,-0.509988,-0.149287
3316809,-0.836845,0.366415,0.0832829,13.9194,-0.513071,2.35798,0.419803,-0.509693,-0.149287
3318014,-0.829652,0.366415,0.0869842,13.6139,-0.95359,2.32585,0.42365,-0.510209,-0.151879
3319454,-0.822459,0.366415,0.0906856,13.3178,-1.25738,2.23686,0.42706,-0.512382,-0.152101
3320106,-0.822459,0.366415,0.0906856,13.3178,-1.25738,2.23686,0.42706,-0.512382,-0.152101
3320754,-0.850883,0.493274,0.0824506,13.3245,-1.25738,2.24035,0.42706,-0.51209,-0.152101
3320898,-0.843742,0.493274,0.0861963,13.4711,-1.54757,2.20464,0.431404,-0.510467,-0.149901
3322313,-0.836602,0.493274,0.089942,13.8732,-1.74275,2.0996,0.435794,-0.506588,-0.150979
3323776,-0.829461,0.493274,0.0936877,14.4416,-1.38549,2.20018,0.436222,-0.498793,-0.15097
3324709,-0.836175,0.534234,0.084364,14.4483,-1.38549,2.20367,0.436222,-0.4985,-0.15097
3325221,-0.829034,0.534234,0.0881097,14.4249,-1.18974,2.31416,0.435239,-0.49474,-0.152879
3326633,-0.821894,0.534234,0.0918554,13.9699,-1.28176,2.42789,0.436818,-0.49553,-0.150286
3328065,-0.814753,0.534234,0.0956011,13.3112,-1.40524,2.48718,0.439829,-0.498956,-0.151194
3328624,-0.830657,0.635572,0.115277,13.3178,-1.40524,2.49067,0.439829,-0.498663,-0.151194
3329507,-0.823516,0.635572,0.119022,12.6463,-1.11661,2.51265,0.438703,-0.505478,-0.150123
3329903,-0.823516,0.635572,0.119022,12.6463,-1.11661,2.51265,0.438703,-0.505478,-0.150123
3330920,-0.816451,0.635572,0.1228,12.3627,-0.870483,2.46412,0.436414,-0.508999,-0.149636
3332351,-0.809386,0.635572,0.126578,12.3628,-0.589714,2.44505,0.433082,-0.511942,-0.151593
3332593,-0.828025,0.397605,0.121767,12.3694,-0.589714,2.44857,0.433082,-0.511652,-0.151593
3333771,-0.820959,0.397605,0.125544,12.7239,-0.12344,2.53968,0.427094,-0.509694,-0.150711
3335227,-0.813894,0.397605,0.129322,12.8156,-0.221747,2.63084,0.425033,-0.51001,-0.149314
3336501,-0.823685,0.321253,0.12355,12.8222,-0.221747,2.63436,0.425033,-0.50972,-0.149314
3336635,-0.81662,0.321253,0.127328,12.8445,-0.507081,2.67477,0.425601,-0.509927,-0.149056
3338077,-0.809554,0.321252,0.131106,12.7885,-0.626266,2.58589,0.425032,-0.511964,-0.14905
3339510,-0.802489,0.321252,0.134883,13.1589,-0.494402,2.47631,0.422909,-0.509779,-0.1517
3340127,-0.802489,0.321252,0.134883,13.1589,-0.494402,2.47631,0.422909,-0.509779,-0.1517
3340449,-0.793156,0.412725,0.0857119,13.1656,-0.494402,2.48,0.422909,-0.50948,-0.1517
3340939,-0.785876,0.412726,0.0896763,13.5575,-0.341921,2.43709,0.420022,-0.50586,-0.150602
3342391,-0.778596,0.412726,0.0936408,13.743,-0.685383,2.3702,0.421282,-0.503807,-0.151031
3343807,-0.771316,0.412726,0.0976052,14.0518,-1.16418,2.48732,0.426153,-0.499181,-0.150626
3344370,-0.777232,0.440385,0.0715593,14.0586,-1.16418,2.49102,0.426153,-0.498882,-0.150626
3345253,-0.769952,0.440385,0.0755237,14.0742,-1.48438,2.55162,0.429997,-0.497272,-0.150596
3346662,-0.762672,0.440385,0.0794882,14.1126,-1.74384,2.54174,0.434937,-0.49429,-0.146636
3348127,-0.755392,0.440385,0.0834527,13.9341,-1.64962,2.45754,0.438083,-0.493777,-0.148532
3348292,-0.825434,0.533884,0.0624876,13.9409,-1.64962,2.46124,0.438083,-0.493478,-0.148532
3349559,-0.818154,0.533884,0.066452,13.6085,-1.21808,2.38061,0.435566,-0.495103,-0.150729
3350347,-0.818154,0.533884,0.066452,13.6085,-1.21808,2.38061,0.435566,-0.495103,-0.150729
3350993,-0.81101,0.533884,0.0704186,13.3445,-1.2876,2.40751,0.436559,-0.496269,-0.14905
3352257,-0.808218,0.538388,0.113948,13.3511,-1.2876,2.41121,0.436559,-0.495976,-0.14905
3352427,-0.801073,0.538389,0.117914,13.1035,-1.60856,2.42749,0.441068,-0.499902,-0.151705
3353842,-0.793929,0.53839,0.121881,13.3677,-1.49257,2.55274,0.442733,-0.496366,-0.148388
3355268,-0.786784,0.53839,0.125847,13.1213,-1.07124,2.65726,0.440828,-0.498372,-0.150289
3356146,-0.795802,0.523676,0.141282,13.1279,-1.07124,2.66096,0.440828,-0.498079,-0.150289
3356705,-0.788657,0.523677,0.145248,12.7268,-0.65966,2.68135,0.436533,-0.501466,-0.151803
3358131,-0.781513,0.523678,0.149215,12.1207,-0.391766,2.63163,0.432304,-0.507525,-0.152232
3359564,-0.774368,0.523678,0.153181,11.5897,-0.258125,2.59297,0.428086,-0.516331,-0.152682
3359910,-0.774368,0.523678,0.153181,11.5897,-0.258125,2.59297,0.428086,-0.516331,-0.152682
3360086,-0.77311,0.476577,0.158901,11.5964,-0.258125,2.59676,0.428086,-0.516036,-0.152682
3360993,-0.765924,0.476577,0.162966,11.7037,-0.502789,2.58925,0.427721,-0.518133,-0.149089
3362436,-0.758738,0.476577,0.16703,11.9411,-0.767643,2.51897,0.42869,-0.5219,-0.15068
3363870,-0.751552,0.476576,0.171095,12.9984,-0.556195,2.53204,0.427152,-0.514116,-0.151171
3364027,-0.824819,0.314878,0.10464,13.0051,-0.556196,2.53583,0.427152,-0.513822,-0.151171
3365322,-0.817633,0.314878,0.108704,13.6951,-0.0958743,2.53362,0.420899,-0.507532,-0.150308
3366724,-0.810447,0.314877,0.112769,13.8392,-0.213765,2.56172,0.41835,-0.503641,-0.150285
3367986,-0.854947,0.262624,0.0646214,13.8459,-0.213766,2.5655,0.41835,-0.503347,-0.150285
3368154,-0.847761,0.262624,0.0686859,13.4596,-0.927977,2.53553,0.424075,-0.505028,-0.151579
3369604,-0.840575,0.262623,0.0727505,13.0319,-1.26144,2.52812,0.427337,-0.509226,-0.15128
3370245,-0.840575,0.262623,0.0727505,13.0319,-1.26144,2.52812,0.427337,-0.509226,-0.15128
3371020,-0.833412,0.262623,0.076878,13.1469,-1.62435,2.53485,0.432146,-0.509244,-0.148844
3371921,-0.836372,0.539705,0.0416927,13.1535,-1.62435,2.5387,0.432146,-0.508951,-0.148844
3372452,-0.829209,0.539705,0.0458202,13.6779,-1.85544,2.41635,0.437591,-0.505121,-0.151293
3373904,-0.822046,0.539705,0.0499477,14.4268,-1.31987,2.48636,0.436162,-0.496311,-0.151222
3375326,-0.814883,0.539705,0.0540752,14.5297,-1.03318,2.61422,0.434174,-0.491726,-0.152952
3375844,-0.829881,0.483445,0.104545,14.5364,-1.03318,2.61807,0.434174,-0.491433,-0.152952
3376742,-0.822718,0.483445,0.108672,14.0358,-1.37104,2.73055,0.437483,-0.492151,-0.150008
3378180,-0.815554,0.483445,0.1128,13.2402,-1.65848,2.79151,0.442226,-0.49722,-0.148605
3379616,-0.808391,0.483445,0.116927,12.475,-1.42897,2.82512,0.442174,-0.505076,-0.146979
3379791,-0.826596,0.465223,0.129039,12.4817,-1.42897,2.82896,0.442174,-0.504782,-0.146979
3380276,-0.826596,0.465223,0.129039,12.4817,-1.42897,2.82896,0.442174,-0.504782,-0.146979
3381070,-0.819477,0.465222,0.133217,12.1623,-1.08777,2.76926,0.440625,-0.509054,-0.146893
3382473,-0.812358,0.465221,0.137396,12.1355,-0.608664,2.71955,0.436037,-0.513154,-0.149786
3383736,-0.763112,0.460831,0.142197,12.1421,-0.608664,2.72344,0.436037,-0.512862,-0.149786
3383919,-0.755994,0.46083,0.146375,12.544,-0.0961505,2.8012,0.428898,-0.510685,-0.151028
3385351,-0.748875,0.460829,0.150553,12.5768,-0.153222,2.90651,0.425856,-0.512486,-0.15039
3386790,-0.741756,0.460828,0.154731,12.7442,-0.52367,2.97484,0.42621,-0.512427,-0.149119
3387661,-0.795306,0.427864,0.0938031,12.7508,-0.523671,2.97873,0.42621,-0.512135,-0.149119
3388216,-0.788187,0.427863,0.0979811,12.9548,-0.722807,2.90483,0.428343,-0.511933,-0.149459
3389639,-0.781068,0.427862,0.102159,13.3706,-0.195458,2.83689,0.422174,-0.509175,-0.149109
3390164,-0.781068,0.427862,0.102159,13.3706,-0.195458,2.83689,0.422174,-0.509175,-0.149109
3391080,-0.773826,0.427863,0.106489,13.7888,-0.111268,2.73074,0.418282,-0.504596,-0.14968
3391588,-0.811614,0.417204,0.0839658,13.7956,-0.111268,2.73478,0.418282,-0.504299,-0.14968
3392507,-0.804371,0.417204,0.0882955,14.0397,-0.519167,2.57338,0.419742,-0.502352,-0.154177
3393960,-0.797129,0.417205,0.0926253,14.7049,-0.666817,2.64523,0.419986,-0.493724,-0.151547
3395418,-0.789886,0.417205,0.096955,15.0369,-1.32686,2.67436,0.426709,-0.488689,-0.151793
3395534,-0.806471,0.491309,0.0778256,15.0436,-1.32686,2.6784,0.426709,-0.488392,-0.151793
3396834,-0.799228,0.49131,0.0821553,15.5807,-1.61319,2.64528,0.43109,-0.47841,-0.14926
3398243,-0.791985,0.49131,0.0864851,15.4719,-1.41218,2.61556,0.432374,-0.474189,-0.15041
3399477,-0.780641,0.663376,0.104658,15.4786,-1.41218,2.61959,0.432374,-0.473892,-0.15041
3399689,-0.773398,0.663377,0.108987,15.0736,-1.23487,2.55055,0.432041,-0.473555,-0.151928
3400113,-0.773398,0.663377,0.108987,15.0736,-1.23487,2.55055,0.432041,-0.473555,-0.151928
3401104,-0.766438,0.663377,0.113225,14.6893,-1.47927,2.54868,0.435618,-0.473064,-0.151199
3402562,-0.759478,0.663378,0.117463,14.3094,-1.7876,2.53401,0.441005,-0.476203,-0.151944
3403413,-0.764194,0.718882,0.127963,14.3159,-1.7876,2.53796,0.441005,-0.475917,-0.151944
3403969,-0.757234,0.718883,0.132201,14.635,-1.61968,2.65588,0.44235,-0.470002,-0.148912
3405433,-0.750274,0.718883,0.136439,14.5366,-1.18846,2.72251,0.440841,-0.470158,-0.151065
3406867,-0.743314,0.718884,0.140677,14.5155,-0.634319,2.75172,0.43623,-0.466976,-0.150221
3407354,-0.78703,0.616951,0.14285,14.522,-0.634319,2.75567,0.43623,-0.46669,-0.150221
3408265,-0.78007,0.616952,0.147088,13.9488,-0.324108,2.77733,0.432099,-0.470756,-0.151145
3409713,-0.77311,0.616953,0.151326,13.4656,-0.358946,2.79366,0.428996,-0.475525,-0.150107
3410205,-0.77311,0.616953,0.151326,13.4656,-0.358946,2.79366,0.428996,-0.475525,-0.150107
3411141,-0.766231,0.616952,0.155588,13.3585,-0.717704,2.74294,0.430334,-0.478459,-0.147439
3411354,-0.772156,0.599862,0.102654,13.3649,-0.717705,2.74691,0.430334,-0.478177,-0.147439
3412583,-0.765277,0.599862,0.106916,13.8007,-0.731938,2.66253,0.430676,-0.477311,-0.150428
3414046,-0.758399,0.599861,0.111177,14.795,-0.0390042,2.70098,0.422559,-0.467765,-0.148553
3415299,-0.768132,0.594397,0.0877278,14.8014,-0.0390044,2.70495,0.422559,-0.467483,-0.148553
3415429,-0.761253,0.594397,0.0919895,15.3494,0.0936036,2.72846,0.418187,-0.4607,-0.151394
3416865,-0.754375,0.594397,0.0962511,15.5147,-0.213364,2.77956,0.417459,-0.454559,-0.150548
3418303,-0.747496,0.594396,0.100513,14.975,-0.673802,2.84728,0.419583,-0.456784,-0.152309
3419222,-0.779612,0.65144,0.0809438,14.9814,-0.673802,2.85126,0.419583,-0.456502,-0.152309
3419721,-0.772734,0.65144,0.0852054,14.5632,-1.38943,2.81965,0.426035,-0.459092,-0.149891
3420358,-0.772734,0.65144,0.0852054,14.5632,-1.38943,2.81965,0.426035,-0.459092,-0.149891
3421197,-0.76595,0.65144,0.0894826,14.7093,-1.77781,2.67794,0.433295,-0.457569,-0.149052
3422623,-0.759167,0.651439,0.0937597,15.2113,-1.36283,2.60416,0.431756,-0.452969,-0.15074
3423173,-0.800135,0.589859,0.109117,15.2177,-1.36284,2.60815,0.431756,-0.45269,-0.15074
3424032,-0.793352,0.589859,0.113394,15.8571,-1.04645,2.61119,0.430066,-0.4436,-0.152153
3425483,-0.786568,0.589858,0.117671,15.8463,-1.29201,2.70374,0.433639,-0.439601,-0.153424
3426933,-0.779785,0.589858,0.121948,15.4249,-1.54152,2.90433,0.436386,-0.439001,-0.151296
3427109,-0.780028,0.570013,0.134194,15.4312,-1.54152,2.90831,0.436386,-0.438723,-0.151296
3428392,-0.773245,0.570013,0.138471,14.5774,-1.90319,3.02474,0.442875,-0.443651,-0.149467
3429764,-0.766461,0.570012,0.142749,13.7747,-1.95814,3.00056,0.446623,-0.451793,-0.148987
3430018,-0.766461,0.570012,0.142749,13.7747,-1.95814,3.00056,0.446623,-0.451793,-0.148987
3431058,-0.765915,0.766381,0.12507,13.7808,-1.95814,3.00451,0.446623,-0.451522,-0.148987
3431206,-0.759316,0.766381,0.129303,13.514,-1.38151,2.89864,0.444549,-0.455389,-0.149407
3432647,-0.752718,0.766381,0.133536,13.6411,-0.613687,2.74178,0.437178,-0.457894,-0.152101
3434069,-0.746119,0.76638,0.137768,14.2324,-0.229594,2.73301,0.431768,-0.453627,-0.151129
3434994,-0.762581,0.537268,0.132486,14.2386,-0.229595,2.73696,0.431768,-0.453356,-0.151129
3435489,-0.755982,0.537268,0.136719,14.508,-0.373721,2.76017,0.430436,-0.451581,-0.150798
3436924,-0.749383,0.537268,0.140952,14.8595,-0.51554,2.85258,0.429442,-0.447996,-0.150255
3438361,-0.742785,0.537267,0.145185,14.9519,-0.543739,2.87289,0.428619,-0.445776,-0.150046
3438933,-0.791481,0.463267,0.137243,14.958,-0.543739,2.87684,0.428619,-0.445506,-0.150046
3439781,-0.784882,0.463267,0.141475,14.8362,-0.317662,2.79433,0.42428,-0.445603,-0.149473
3440211,-0.784882,0.463267,0.141475,14.8362,-0.317662,2.79433,0.42428,-0.445603,-0.149473
3441228,-0.778235,0.463267,0.14581,14.745,-0.239592,2.70553,0.421541,-0.445611,-0.150678
3442655,-0.771588,0.463268,0.150145,14.7034,-0.475415,2.61273,0.421236,-0.446753,-0.151427
3442869,-0.749858,0.616892,0.114485,14.7096,-0.475414,2.61677,0.421236,-0.446481,-0.151427
3444092,-0.743211,0.616893,0.11882,15.0915,-0.694703,2.65566,0.421646,-0.441653,-0.150052
3445518,-0.736564,0.616893,0.123155,15.2292,-1.21555,2.69752,0.426841,-0.439961,-0.151978
3446811,-0.727198,0.652309,0.0978677,15.2354,-1.21555,2.70156,0.426841,-0.439688,-0.151978
3446970,-0.720551,0.652309,0.102203,15.3918,-1.38854,2.74389,0.430281,-0.435117,-0.150393
3448386,-0.713903,0.65231,0.106538,15.0328,-1.31838,2.78302,0.430882,-0.436512,-0.150914
3449819,-0.707256,0.65231,0.110872,14.5635,-1.45324,2.77674,0.433742,-0.439627,-0.152137
3449967,-0.707256,0.65231,0.110872,14.5635,-1.45324,2.77674,0.433742,-0.439627,-0.152137
3450754,-0.773547,0.663742,0.089965,14.5695,-1.45324,2.78075,0.433742,-0.439361,-0.152137
3451243,-0.767062,0.663742,0.0942648,14.0103,-1.67019,2.79743,0.438313,-0.443995,-0.151079
3452679,-0.760576,0.663743,0.0985646,13.6279,-1.75124,2.8059,0.440787,-0.450288,-0.151675
3454119,-0.754091,0.663743,0.102864,13.8387,-1.6594,2.89346,0.443317,-0.449148,-0.149515
3454708,-0.776301,0.625244,0.113218,13.8448,-1.65939,2.89747,0.443317,-0.448882,-0.149515
3455534,-0.769815,0.625244,0.117518,13.7486,-1.27552,2.96999,0.442581,-0.451738,-0.151387
3456987,-0.76333,0.625245,0.121817,13.6906,-0.847879,3.04885,0.43862,-0.452514,-0.15102
3458408,-0.756845,0.625245,0.126117,13.109,-0.681184,3.03659,0.436306,-0.459619,-0.151414
3458600,-0.777602,0.581218,0.129352,13.1151,-0.681183,3.04059,0.436306,-0.459353,-0.151414
3459852,-0.771117,0.581219,0.133652,12.7009,-0.537146,3.02484,0.432857,-0.466211,-0.150352
3460040,-0.771117,0.581219,0.133652,12.7009,-0.537146,3.02484,0.432857,-0.466211,-0.150352
3461266,-0.764556,0.581219,0.138073,12.604,-0.703211,2.96583,0.433203,-0.471426,-0.148366
3462539,-0.735688,0.566895,0.1371,12.6101,-0.703211,2.96995,0.433203,-0.471157,-0.148366
3462703,-0.729127,0.566895,0.141522,12.962,-0.687819,2.83894,0.432119,-0.474329,-0.152031
3464133,-0.722567,0.566895,0.145943,14.1162,-0.139265,2.83948,0.425406,-0.464714,-0.149387
3465576,-0.716006,0.566895,0.150365,14.6174,0.227821,2.7868,0.418577,-0.461185,-0.150885
3466451,-0.754915,0.41372,0.118425,14.6235,0.227821,2.79092,0.418577,-0.460916,-0.150885
3467002,-0.748355,0.41372,0.122847,14.9187,0.0243282,2.83505,0.416379,-0.454698,-0.151317
3468423,-0.741794,0.41372,0.127268,14.2471,-0.537725,2.86319,0.419349,-0.459502,-0.152349
3469864,-0.735234,0.41372,0.13169,13.7025,-0.941382,2.84734,0.421338,-0.464989,-0.150249
3470249,-0.735234,0.41372,0.13169,13.7025,-0.941382,2.84734,0.421338,-0.464989,-0.150249
3470358,-0.764701,0.617879,0.0767417,13.7086,-0.941382,2.85156,0.421338,-0.464718,-0.150249
3471308,-0.758095,0.617879,0.0812696,13.7305,-1.6177,2.76274,0.429597,-0.466058,-0.148782
3472745,-0.751489,0.617879,0.0857974,14.2122,-1.49178,2.59761,0.431724,-0.464356,-0.151829
3474157,-0.744883,0.617879,0.0903253,15.0514,-0.87819,2.63521,0.426543,-0.454504,-0.15046
3474277,-0.767509,0.684109,0.0501571,15.0576,-0.87819,2.63943,0.426543,-0.454233,-0.15046
3475613,-0.760903,0.684109,0.054685,14.9042,-1.06387,2.7336,0.42885,-0.453585,-0.154485
3477044,-0.754297,0.684109,0.0592128,14.408,-1.50577,2.9073,0.433771,-0.45442,-0.151949
3478223,-0.803446,0.696658,0.0897304,14.4141,-1.50577,2.91152,0.433771,-0.454149,-0.151949
3478473,-0.79684,0.696657,0.0942583,13.3225,-1.78008,3.05437,0.43884,-0.463738,-0.150694
3479886,-0.790234,0.696657,0.0987861,12.4725,-1.88824,3.12491,0.442929,-0.473872,-0.148522
3479921,-0.790234,0.696657,0.0987861,12.4725,-1.88824,3.12491,0.442929,-0.473872,-0.148522
3481346,-0.783772,0.696656,0.103289,12.1288,-1.61476,3.03734,0.444051,-0.480847,-0.148835
3482154,-0.818544,0.72169,0.142842,12.1348,-1.61476,3.04154,0.444051,-0.480582,-0.148835
3482762,-0.812082,0.721689,0.147345,12.3312,-0.817913,2.9498,0.438348,-0.484686,-0.151906
3484247,-0.805619,0.721688,0.151848,12.8987,-0.235293,2.98986,0.431153,-0.481682,-0.151871
3485643,-0.799157,0.721687,0.156351,12.968,-0.328922,3.01831,0.429136,-0.484617,-0.152039
3486073,-0.75081,0.391606,0.17687,12.974,-0.328923,3.02251,0.429136,-0.484352,-0.152039
3487049,-0.744348,0.391605,0.181373,13.2514,-0.715025,3.0041,0.430776,-0.482802,-0.15013
3488495,-0.737885,0.391604,0.185876,13.3207,-0.682823,2.93945,0.430172,-0.484816,-0.150245
3489937,-0.731423,0.391603,0.190379,13.775,-0.0713469,2.88776,0.423027,-0.481541,-0.150085
3490033,-0.753385,0.490727,0.106527,13.7811,-0.0713479,2.89196,0.423027,-0.481276,-0.150085
3490102,-0.753385,0.490727,0.106527,13.7811,-0.0713479,2.89196,0.423027,-0.481276,-0.150085
3491353,-0.746684,0.490727,0.111274,14.1269,-0.0696794,2.7403,0.420329,-0.478465,-0.14924
3492776,-0.739983,0.490728,0.11602,14.3991,-0.133603,2.70725,0.417584,-0.475892,-0.151253
3493997,-0.75765,0.499996,0.0592987,14.4054,-0.133602,2.71167,0.417584,-0.475618,-0.151253
3494237,-0.750949,0.499997,0.0640453,14.6294,-0.28983,2.82443,0.415621,-0.471116,-0.149407
3495667,-0.744248,0.499997,0.068792,14.3931,-1.12739,2.85728,0.422717,-0.472175,-0.148937
3497083,-0.737547,0.499998,0.0735386,14.3768,-1.56109,2.90528,0.428232,-0.46984,-0.148695
3497953,-0.805367,0.587711,0.0320832,14.3831,-1.56109,2.90971,0.428232,-0.469565,-0.148695
3498513,-0.798666,0.587712,0.0368299,14.0636,-1.2245,2.87354,0.427535,-0.47211,-0.149936
3499955,-0.791965,0.587712,0.0415765,13.9632,-1.09949,2.8353,0.427668,-0.47244,-0.150566
3500267,-0.791965,0.587712,0.0415765,13.9632,-1.09949,2.8353,0.427668,-0.47244,-0.150566
3501392,-0.785341,0.587713,0.0463478,13.9095,-1.56467,2.82897,0.433499,-0.472995,-0.15083
3501871,-0.753443,0.570989,0.0999285,13.9157,-1.56467,2.83341,0.433499,-0.472723,-0.15083
3502827,-0.746819,0.570989,0.1047,13.9088,-1.71574,2.91847,0.437054,-0.473595,-0.150337
3504257,-0.740194,0.57099,0.109471,13.9843,-1.79734,3.1075,0.440475,-0.471541,-0.147855
3505674,-0.733569,0.57099,0.114243,13.5935,-1.76674,3.19583,0.444991,-0.475456,-0.150534
3505816,-0.726997,0.565571,0.14411,13.5997,-1.76674,3.20028,0.444991,-0.475185,-0.150534
3507115,-0.720372,0.565571,0.148882,13.2638,-1.21445,3.26632,0.441758,-0.477447,-0.150848
3508556,-0.713748,0.565572,0.153653,12.5879,-0.765121,3.271,0.43734,-0.485221,-0.151773
3509758,-0.719871,0.563822,0.169382,12.5941,-0.765121,3.27545,0.43734,-0.484949,-0.151773
3509973,-0.713247,0.563822,0.174154,12.2197,-0.653694,3.2532,0.434784,-0.491777,-0.151057
3510099,-0.713247,0.563822,0.174154,12.2197,-0.653694,3.2532,0.434784,-0.491777,-0.151057
3511412,-0.706538,0.563823,0.179068,12.386,-0.975718,3.18663,0.436502,-0.494232,-0.150739
3512839,-0.69983,0.563823,0.183981,12.9929,-0.88635,3.10321,0.435967,-0.494673,-0.151967
3513701,-0.741307,0.390135,0.124704,12.9991,-0.88635,3.10779,0.435967,-0.494398,-0.151967
3514283,-0.734599,0.390135,0.129618,14.2725,-0.29022,3.1015,0.429394,-0.482587,-0.148897
3515692,-0.727891,0.390135,0.134532,14.7973,0.0664931,3.04255,0.423783,-0.477809,-0.150625
3517146,-0.721182,0.390135,0.139446,15.147,0.0676603,3.03045,0.419566,-0.469609,-0.150956
3517649,-0.752214,0.334066,0.0763278,15.1532,0.0676605,3.03503,0.419566,-0.469334,-0.150956
3518607,-0.745506,0.334066,0.0812416,14.5207,-0.214161,3.05729,0.418701,-0.473323,-0.151436
3520007,-0.738798,0.334067,0.0861553,14.3005,-0.870541,3.00749,0.421821,-0.474162,-0.149394
3520302,-0.738798,0.334067,0.0861553,14.3005,-0.870541,3.00749,0.421821,-0.474162,-0.149394
3521451,-0.732075,0.334067,0.091164,14.594,-1.57028,2.8983,0.430467,-0.471379,-0.150501
3521638,-0.752573,0.643516,0.0453101,14.6002,-1.57028,2.90297,0.430467,-0.471104,-0.150501
