seq,Fx,Fy,Fz,Mx,My,Mz
2199,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
2200,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2201,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2202,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2203,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2204,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2205,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2206,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2207,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2208,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2209,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2210,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2211,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
2212,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2213,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2214,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2215,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2216,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2217,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2218,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2219,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2220,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2221,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2222,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2223,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
2224,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2225,-0.29998,-0.240976,-4.98893,-0.012237,0.0335585,-0.00482625
2226,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2227,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2228,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2229,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2230,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2231,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2232,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2233,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2234,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2235,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2236,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2237,-0.29998,-0.240976,-4.98893,-0.012237,0.0335585,-0.00482625
2238,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2239,-0.29998,-0.240976,-4.98893,-0.012237,0.0335585,-0.00482625
2240,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2241,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2242,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2243,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2244,-0.308253,-0.259342,-4.99218,-0.0130409,0.0341875,-0.00404502
2245,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2246,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2247,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2248,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2249,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2250,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
2251,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2252,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2253,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2254,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2255,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2256,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2257,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2258,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2259,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2260,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2261,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2262,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2263,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2264,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2265,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2266,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2267,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2268,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2269,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2270,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2271,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2272,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2273,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2274,-0.293915,-0.251936,-4.99166,-0.0117164,0.032706,-0.00554207
2275,-0.293915,-0.251936,-4.99166,-0.0117164,0.032706,-0.00554207
2276,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
2277,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2278,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2279,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2280,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2281,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2282,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2283,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2284,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2285,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2286,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
2287,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2288,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
2289,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2290,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2291,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2292,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2293,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2294,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2295,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2296,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2297,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2298,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2299,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2300,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2301,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2302,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
2303,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2304,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2305,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2306,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2307,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2308,-0.308253,-0.259342,-4.99218,-0.0130409,0.0341875,-0.00404502
2309,-0.308253,-0.259342,-4.99218,-0.0130409,0.0341875,-0.00404502
2310,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2311,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2312,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2313,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2314,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2315,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2316,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2317,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2318,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
2319,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2320,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2321,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
2322,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2323,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2324,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2325,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2326,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2327,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2328,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2329,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2330,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2331,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2332,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2333,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2334,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2335,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2336,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2337,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2338,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2339,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2340,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2341,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2342,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2343,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2344,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2345,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2346,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2347,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2348,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2349,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2350,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2351,-0.293915,-0.251936,-4.99166,-0.0117164,0.032706,-0.00554207
2352,-0.308253,-0.259342,-4.99218,-0.0130409,0.0341875,-0.00404502
2353,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
2354,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2355,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2356,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2357,-0.296926,-0.249388,-4.99397,-0.013097,0.0348826,-0.00480969
2358,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2359,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2360,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2361,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2362,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2363,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2364,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2365,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
2366,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2367,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2368,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2369,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2370,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2371,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2372,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2373,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2374,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2375,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2376,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2377,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2378,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2379,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2380,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2381,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2382,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2383,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2384,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2385,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2386,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2387,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2388,-0.302003,-0.246574,-4.98716,-0.0119878,0.0349105,-0.0045003
2389,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2390,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2391,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2392,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2393,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2394,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2395,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
2396,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2397,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2398,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2399,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2400,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2401,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2402,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2403,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2404,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2405,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2406,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2407,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2408,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2409,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2410,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2411,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2412,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2413,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2414,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2415,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2416,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2417,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2418,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2419,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2420,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2421,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2422,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2423,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2424,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2425,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2426,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2427,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2428,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2429,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2430,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2431,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2432,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
2433,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2434,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2435,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2436,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2437,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2438,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2439,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2440,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2441,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2442,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2443,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2444,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2445,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2446,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2447,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2448,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2449,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2450,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2451,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2452,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2453,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2454,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2455,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2456,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2457,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2458,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2459,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2460,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2461,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2462,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2463,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2464,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2465,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2466,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2467,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2468,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2469,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2470,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2471,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2472,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2473,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2474,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2475,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2476,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2477,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2478,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2479,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2480,-0.302003,-0.246574,-4.98716,-0.0119878,0.0349105,-0.0045003
2481,-0.302003,-0.246574,-4.98716,-0.0119878,0.0349105,-0.0045003
2482,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2483,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2484,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2485,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2486,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2487,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2488,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2489,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2490,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2491,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2492,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2493,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2494,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2495,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2496,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2497,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2498,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2499,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2500,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2501,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2502,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2503,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2504,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2505,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2506,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2507,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2508,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2509,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2510,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2511,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2512,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2513,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2514,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2515,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2516,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2517,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2518,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
2519,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
2520,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2521,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2522,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2523,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2524,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2525,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2526,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2527,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2528,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2529,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2530,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2531,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2532,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2533,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
2534,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
2535,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2536,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2537,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
2538,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
2539,-0.296027,-0.244952,-4.9928,-0.0123528,0.0326202,-0.00440467
2540,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
